ROWID	_StageClearDropid|INTEGER	_MinLevel|INTEGER	_MaxLevel|INTEGER	_Job|INTEGER	_DropID|INTEGER	_ExDifficulty|INTEGER	_ClearGold|INTEGER
1002977	78283763	63	63	7	226499031	0	0
1002978	78283763	64	64	7	226499032	0	0
1002979	78283763	65	65	7	226499033	0	0
1002980	78283763	66	66	7	226499034	0	0
1002981	78283763	67	67	7	226499035	0	0
1002982	78283763	68	68	7	226499036	0	0
1002983	78283763	69	69	7	226499037	0	0
1002984	78283763	70	70	7	226499038	0	0
1002985	78283763	71	71	7	226499039	0	0
1002986	78283763	72	72	7	226499040	0	0
1002987	78283763	73	73	7	226499041	0	0
1002988	78283763	74	74	7	226499042	0	0
1002989	78283763	75	75	7	226499043	0	0
1002990	78283763	76	76	7	226499044	0	0
1002991	78283763	77	77	7	226499045	0	0
1002992	78283763	78	78	7	226499046	0	0
1002993	78283763	79	79	7	226499047	0	0
1002994	78283763	80	80	7	226499048	0	0
1002995	78283763	81	81	7	226499049	0	0
1002996	78283763	82	82	7	226499050	0	0
1002997	78283763	83	83	7	226499051	0	0
1002998	78283763	84	84	7	226499052	0	0
1002999	78283763	85	85	7	226499053	0	0
1003000	78283763	86	86	7	226499054	0	0
1003001	78283763	87	87	7	226499055	0	0
1003002	78283763	88	88	7	226499056	0	0
1003003	78283763	89	89	7	226499057	0	0
1003004	78283763	90	90	7	226499058	0	0
1003005	78283763	91	91	7	226499059	0	0
1003006	78283763	92	92	7	226499060	0	0
1003007	78283763	93	93	7	226499061	0	0
1003008	78283763	94	94	7	226499062	0	0
1003009	78283762	1	1	8	226499251	0	0
1003010	78283762	2	2	8	226499252	0	0
1003011	78283762	3	3	8	226499253	0	0
1003012	78283762	4	4	8	226499254	0	0
1003013	78283762	5	5	8	226499255	0	0
1003014	78283762	6	6	8	226499256	0	0
1003015	78283762	7	7	8	226499257	0	0
1003016	78283762	8	8	8	226499258	0	0
1003017	78283762	9	9	8	226499259	0	0
1003018	78283762	10	10	8	226499260	0	0
1003019	78283762	11	11	8	226499261	0	0
1003020	78283762	12	12	8	226499262	0	0
1003021	78283762	13	13	8	226499263	0	0
1003022	78283762	14	14	8	226499264	0	0
1003023	78283762	15	15	8	226499265	0	0
1003024	78283762	16	16	8	226499266	0	0
1003025	78283762	17	17	8	226499267	0	0
1003026	78283762	18	18	8	226499268	0	0
1003027	78283762	19	19	8	226499269	0	0
1003028	78283762	20	20	8	226499270	0	0
1003029	78283762	21	21	8	226499271	0	0
1003030	78283762	22	22	8	226499272	0	0
1003031	78283762	23	23	8	226499273	0	0
1003032	78283762	24	24	8	226499274	0	0
1003033	78283762	25	25	8	226499275	0	0
1003034	78283762	26	26	8	226499276	0	0
1003035	78283762	27	27	8	226499277	0	0
1003036	78283762	28	28	8	226499278	0	0
1003037	78283762	29	29	8	226499279	0	0
1003038	78283762	30	30	8	226499280	0	0
1003039	78283762	31	31	8	226499281	0	0
1003040	78283762	32	32	8	226499282	0	0
1003041	78283762	33	33	8	226499283	0	0
1003042	78283762	34	34	8	226499284	0	0
1003043	78283762	35	35	8	226499285	0	0
1003044	78283762	36	36	8	226499286	0	0
1003045	78283762	37	37	8	226499287	0	0
1003046	78283762	38	38	8	226499288	0	0
1003047	78283762	39	39	8	226499289	0	0
1003048	78283762	40	40	8	226499290	0	0
1003049	78283762	41	41	8	226499291	0	0
1003050	78283762	42	42	8	226499292	0	0
1003051	78283762	43	43	8	226499293	0	0
1003052	78283762	44	44	8	226499294	0	0
1003053	78283762	45	45	8	226499295	0	0
1003054	78283762	46	46	8	226499296	0	0
1003055	78283762	47	47	8	226499297	0	0
1003056	78283762	48	48	8	226499298	0	0
1003057	78283762	49	49	8	226499299	0	0
1003058	78283762	50	50	8	226499300	0	0
1003059	78283762	51	51	8	226499301	0	0
1003060	78283762	52	52	8	226499302	0	0
1003061	78283762	53	53	8	226499303	0	0
1003062	78283762	54	54	8	226499304	0	0
1003063	78283762	55	55	8	226499305	0	0
1003064	78283762	56	56	8	226499306	0	0
1003065	78283762	57	57	8	226499307	0	0
1003066	78283762	58	58	8	226499308	0	0
1003067	78283762	59	59	8	226499309	0	0
1003068	78283762	60	60	8	226499310	0	0
1003069	78283762	61	61	8	226499311	0	0
1003070	78283762	62	62	8	226499312	0	0
1003071	78283762	63	63	8	226499313	0	0
1003072	78283762	64	64	8	226499314	0	0
1003073	78283762	65	65	8	226499315	0	0
1003074	78283762	66	66	8	226499316	0	0
1003075	78283762	67	67	8	226499317	0	0
1003076	78283762	68	68	8	226499318	0	0
1003077	78283762	69	69	8	226499319	0	0
1003078	78283762	70	70	8	226499320	0	0
1003079	78283762	71	71	8	226499321	0	0
1003080	78283762	72	72	8	226499322	0	0
1003081	78283762	73	73	8	226499323	0	0
1003082	78283762	74	74	8	226499324	0	0
1003083	78283762	75	75	8	226499325	0	0
1003084	78283762	76	76	8	226499326	0	0
1003085	78283762	77	77	8	226499327	0	0
1003086	78283762	78	78	8	226499328	0	0
1003087	78283762	79	79	8	226499329	0	0
1003088	78283762	80	80	8	226499330	0	0
1003089	78283762	81	81	8	226499331	0	0
1003090	78283762	82	82	8	226499332	0	0
1003091	78283762	83	83	8	226499333	0	0
1003092	78283762	84	84	8	226499334	0	0
1003093	78283762	85	85	8	226499335	0	0
1003094	78283762	86	86	8	226499336	0	0
1003095	78283762	87	87	8	226499337	0	0
1003096	78283762	88	88	8	226499338	0	0
1003097	78283762	89	89	8	226499339	0	0
1003098	78283762	90	90	8	226499340	0	0
1003099	78283762	91	91	8	226499341	0	0
1003100	78283762	92	92	8	226499342	0	0
1003101	78283762	93	93	8	226499343	0	0
1003102	78283762	94	94	8	226499344	0	0
1003103	78283763	1	1	8	226499157	0	0
1003104	78283763	2	2	8	226499158	0	0
1003105	78283763	3	3	8	226499159	0	0
1003106	78283763	4	4	8	226499160	0	0
1003107	78283763	5	5	8	226499161	0	0
1003108	78283763	6	6	8	226499162	0	0
1003109	78283763	7	7	8	226499163	0	0
1003110	78283763	8	8	8	226499164	0	0
1003111	78283763	9	9	8	226499165	0	0
1003112	78283763	10	10	8	226499166	0	0
1003113	78283763	11	11	8	226499167	0	0
1003114	78283763	12	12	8	226499168	0	0
1003115	78283763	13	13	8	226499169	0	0
1003116	78283763	14	14	8	226499170	0	0
1003117	78283763	15	15	8	226499171	0	0
1003118	78283763	16	16	8	226499172	0	0
1003119	78283763	17	17	8	226499173	0	0
1003120	78283763	18	18	8	226499174	0	0
1003121	78283763	19	19	8	226499175	0	0
1003122	78283763	20	20	8	226499176	0	0
1003123	78283763	21	21	8	226499177	0	0
1003124	78283763	22	22	8	226499178	0	0
1003125	78283763	23	23	8	226499179	0	0
1003126	78283763	24	24	8	226499180	0	0
1003127	78283763	25	25	8	226499181	0	0
1003128	78283763	26	26	8	226499182	0	0
1003129	78283763	27	27	8	226499183	0	0
1003130	78283763	28	28	8	226499184	0	0
1003131	78283763	29	29	8	226499185	0	0
1003132	78283763	30	30	8	226499186	0	0
1003133	78283763	31	31	8	226499187	0	0
1003134	78283763	32	32	8	226499188	0	0
1003135	78283763	33	33	8	226499189	0	0
1003136	78283763	34	34	8	226499190	0	0
1003137	78283763	35	35	8	226499191	0	0
1003138	78283763	36	36	8	226499192	0	0
1003139	78283763	37	37	8	226499193	0	0
1003140	78283763	38	38	8	226499194	0	0
1003141	78283763	39	39	8	226499195	0	0
1003142	78283763	40	40	8	226499196	0	0
1003143	78283763	41	41	8	226499197	0	0
1003144	78283763	42	42	8	226499198	0	0
1003145	78283763	43	43	8	226499199	0	0
1003146	78283763	44	44	8	226499200	0	0
1003147	78283763	45	45	8	226499201	0	0
1003148	78283763	46	46	8	226499202	0	0
1003149	78283763	47	47	8	226499203	0	0
1003150	78283763	48	48	8	226499204	0	0
1003151	78283763	49	49	8	226499205	0	0
1003152	78283763	50	50	8	226499206	0	0
1003153	78283763	51	51	8	226499207	0	0
1003154	78283763	52	52	8	226499208	0	0
1003155	78283763	53	53	8	226499209	0	0
1003156	78283763	54	54	8	226499210	0	0
1003157	78283763	55	55	8	226499211	0	0
1003158	78283763	56	56	8	226499212	0	0
1003159	78283763	57	57	8	226499213	0	0
1003160	78283763	58	58	8	226499214	0	0
1003161	78283763	59	59	8	226499215	0	0
1003162	78283763	60	60	8	226499216	0	0
1003163	78283763	61	61	8	226499217	0	0
1003164	78283763	62	62	8	226499218	0	0
1003165	78283763	63	63	8	226499219	0	0
1003166	78283763	64	64	8	226499220	0	0
1003167	78283763	65	65	8	226499221	0	0
1003168	78283763	66	66	8	226499222	0	0
1003169	78283763	67	67	8	226499223	0	0
1003170	78283763	68	68	8	226499224	0	0
1003171	78283763	69	69	8	226499225	0	0
1003172	78283763	70	70	8	226499226	0	0
1003173	78283763	71	71	8	226499227	0	0
1003174	78283763	72	72	8	226499228	0	0
1003175	78283763	73	73	8	226499229	0	0
1003176	78283763	74	74	8	226499230	0	0
1003177	78283763	75	75	8	226499231	0	0
1003178	78283763	76	76	8	226499232	0	0
1003179	78283763	77	77	8	226499233	0	0
1003180	78283763	78	78	8	226499234	0	0
1003181	78283763	79	79	8	226499235	0	0
1003182	78283763	80	80	8	226499236	0	0
1003183	78283763	81	81	8	226499237	0	0
1003184	78283763	82	82	8	226499238	0	0
1003185	78283763	83	83	8	226499239	0	0
1003186	78283763	84	84	8	226499240	0	0
1003187	78283763	85	85	8	226499241	0	0
1003188	78283763	86	86	8	226499242	0	0
1003189	78283763	87	87	8	226499243	0	0
1003190	78283763	88	88	8	226499244	0	0
1003191	78283763	89	89	8	226499245	0	0
1003192	78283763	90	90	8	226499246	0	0
1003193	78283763	91	91	8	226499247	0	0
1003194	78283763	92	92	8	226499248	0	0
1003195	78283763	93	93	8	226499249	0	0
1003196	78283763	94	94	8	226499250	0	0
1003197	78283762	1	1	9	226499439	0	0
1003198	78283762	2	2	9	226499440	0	0
1003199	78283762	3	3	9	226499441	0	0
1003200	78283762	4	4	9	226499442	0	0
1003201	78283762	5	5	9	226499443	0	0
1003202	78283762	6	6	9	226499444	0	0
1003203	78283762	7	7	9	226499445	0	0
1003204	78283762	8	8	9	226499446	0	0
1003205	78283762	9	9	9	226499447	0	0
1003206	78283762	10	10	9	226499448	0	0
1003207	78283762	11	11	9	226499449	0	0
1003208	78283762	12	12	9	226499450	0	0
1003209	78283762	13	13	9	226499451	0	0
1003210	78283762	14	14	9	226499452	0	0
1003211	78283762	15	15	9	226499453	0	0
1003212	78283762	16	16	9	226499454	0	0
1003213	78283762	17	17	9	226499455	0	0
1003214	78283762	18	18	9	226499456	0	0
1003215	78283762	19	19	9	226499457	0	0
1003216	78283762	20	20	9	226499458	0	0
1003217	78283762	21	21	9	226499459	0	0
1003218	78283762	22	22	9	226499460	0	0
1003219	78283762	23	23	9	226499461	0	0
1003220	78283762	24	24	9	226499462	0	0
1003221	78283762	25	25	9	226499463	0	0
1003222	78283762	26	26	9	226499464	0	0
1003223	78283762	27	27	9	226499465	0	0
1003224	78283762	28	28	9	226499466	0	0
1003225	78283762	29	29	9	226499467	0	0
1003226	78283762	30	30	9	226499468	0	0
1003227	78283762	31	31	9	226499469	0	0
1003228	78283762	32	32	9	226499470	0	0
1003229	78283762	33	33	9	226499471	0	0
1003230	78283762	34	34	9	226499472	0	0
1003231	78283762	35	35	9	226499473	0	0
1003232	78283762	36	36	9	226499474	0	0
1003233	78283762	37	37	9	226499475	0	0
1003234	78283762	38	38	9	226499476	0	0
1003235	78283762	39	39	9	226499477	0	0
1003236	78283762	40	40	9	226499478	0	0
1003237	78283762	41	41	9	226499479	0	0
1003238	78283762	42	42	9	226499480	0	0
1003239	78283762	43	43	9	226499481	0	0
1003240	78283762	44	44	9	226499482	0	0
1003241	78283762	45	45	9	226499483	0	0
1003242	78283762	46	46	9	226499484	0	0
1003243	78283762	47	47	9	226499485	0	0
1003244	78283762	48	48	9	226499486	0	0
1003245	78283762	49	49	9	226499487	0	0
1003246	78283762	50	50	9	226499488	0	0
1003247	78283762	51	51	9	226499489	0	0
1003248	78283762	52	52	9	226499490	0	0
1003249	78283762	53	53	9	226499491	0	0
1003250	78283762	54	54	9	226499492	0	0
1003251	78283762	55	55	9	226499493	0	0
1003252	78283762	56	56	9	226499494	0	0
1003253	78283762	57	57	9	226499495	0	0
1003254	78283762	58	58	9	226499496	0	0
1003255	78283762	59	59	9	226499497	0	0
1003256	78283762	60	60	9	226499498	0	0
1003257	78283762	61	61	9	226499499	0	0
1003258	78283762	62	62	9	226499500	0	0
1003259	78283762	63	63	9	226499501	0	0
1003260	78283762	64	64	9	226499502	0	0
1003261	78283762	65	65	9	226499503	0	0
1003262	78283762	66	66	9	226499504	0	0
1003263	78283762	67	67	9	226499505	0	0
1003264	78283762	68	68	9	226499506	0	0
1003265	78283762	69	69	9	226499507	0	0
1003266	78283762	70	70	9	226499508	0	0
1003267	78283762	71	71	9	226499509	0	0
1003268	78283762	72	72	9	226499510	0	0
1003269	78283762	73	73	9	226499511	0	0
1003270	78283762	74	74	9	226499512	0	0
1003271	78283762	75	75	9	226499513	0	0
1003272	78283762	76	76	9	226499514	0	0
1003273	78283762	77	77	9	226499515	0	0
1003274	78283762	78	78	9	226499516	0	0
1003275	78283762	79	79	9	226499517	0	0
1003276	78283762	80	80	9	226499518	0	0
1003277	78283762	81	81	9	226499519	0	0
1003278	78283762	82	82	9	226499520	0	0
1003279	78283762	83	83	9	226499521	0	0
1003280	78283762	84	84	9	226499522	0	0
1003281	78283762	85	85	9	226499523	0	0
1003282	78283762	86	86	9	226499524	0	0
1003283	78283762	87	87	9	226499525	0	0
1003284	78283762	88	88	9	226499526	0	0
1003285	78283762	89	89	9	226499527	0	0
1003286	78283762	90	90	9	226499528	0	0
1003287	78283762	91	91	9	226499529	0	0
1003288	78283762	92	92	9	226499530	0	0
1003289	78283762	93	93	9	226499531	0	0
1003290	78283762	94	94	9	226499532	0	0
1003291	78283763	1	1	9	226499345	0	0
1003292	78283763	2	2	9	226499346	0	0
1003293	78283763	3	3	9	226499347	0	0
1003294	78283763	4	4	9	226499348	0	0
1003295	78283763	5	5	9	226499349	0	0
1003296	78283763	6	6	9	226499350	0	0
1003297	78283763	7	7	9	226499351	0	0
1003298	78283763	8	8	9	226499352	0	0
1003299	78283763	9	9	9	226499353	0	0
1003300	78283763	10	10	9	226499354	0	0
1003301	78283763	11	11	9	226499355	0	0
1003302	78283763	12	12	9	226499356	0	0
1003303	78283763	13	13	9	226499357	0	0
1003304	78283763	14	14	9	226499358	0	0
1003305	78283763	15	15	9	226499359	0	0
1003306	78283763	16	16	9	226499360	0	0
1003307	78283763	17	17	9	226499361	0	0
1003308	78283763	18	18	9	226499362	0	0
1003309	78283763	19	19	9	226499363	0	0
1003310	78283763	20	20	9	226499364	0	0
1003311	78283763	21	21	9	226499365	0	0
1003312	78283763	22	22	9	226499366	0	0
1003313	78283763	23	23	9	226499367	0	0
1003314	78283763	24	24	9	226499368	0	0
1003315	78283763	25	25	9	226499369	0	0
1003316	78283763	26	26	9	226499370	0	0
1003317	78283763	27	27	9	226499371	0	0
1003318	78283763	28	28	9	226499372	0	0
1003319	78283763	29	29	9	226499373	0	0
1003320	78283763	30	30	9	226499374	0	0
1003321	78283763	31	31	9	226499375	0	0
1003322	78283763	32	32	9	226499376	0	0
1003323	78283763	33	33	9	226499377	0	0
1003324	78283763	34	34	9	226499378	0	0
1003325	78283763	35	35	9	226499379	0	0
1003326	78283763	36	36	9	226499380	0	0
1003327	78283763	37	37	9	226499381	0	0
1003328	78283763	38	38	9	226499382	0	0
1003329	78283763	39	39	9	226499383	0	0
1003330	78283763	40	40	9	226499384	0	0
1003331	78283763	41	41	9	226499385	0	0
1003332	78283763	42	42	9	226499386	0	0
1003333	78283763	43	43	9	226499387	0	0
1003334	78283763	44	44	9	226499388	0	0
1003335	78283763	45	45	9	226499389	0	0
1003336	78283763	46	46	9	226499390	0	0
1003337	78283763	47	47	9	226499391	0	0
1003338	78283763	48	48	9	226499392	0	0
1003339	78283763	49	49	9	226499393	0	0
1003340	78283763	50	50	9	226499394	0	0
1003341	78283763	51	51	9	226499395	0	0
1003342	78283763	52	52	9	226499396	0	0
1003343	78283763	53	53	9	226499397	0	0
1003344	78283763	54	54	9	226499398	0	0
1003345	78283763	55	55	9	226499399	0	0
1003346	78283763	56	56	9	226499400	0	0
1003347	78283763	57	57	9	226499401	0	0
1003348	78283763	58	58	9	226499402	0	0
1003349	78283763	59	59	9	226499403	0	0
1003350	78283763	60	60	9	226499404	0	0
1003351	78283763	61	61	9	226499405	0	0
1003352	78283763	62	62	9	226499406	0	0
1003353	78283763	63	63	9	226499407	0	0
1003354	78283763	64	64	9	226499408	0	0
1003355	78283763	65	65	9	226499409	0	0
1003356	78283763	66	66	9	226499410	0	0
1003357	78283763	67	67	9	226499411	0	0
1003358	78283763	68	68	9	226499412	0	0
1003359	78283763	69	69	9	226499413	0	0
1003360	78283763	70	70	9	226499414	0	0
1003361	78283763	71	71	9	226499415	0	0
1003362	78283763	72	72	9	226499416	0	0
1003363	78283763	73	73	9	226499417	0	0
1003364	78283763	74	74	9	226499418	0	0
1003365	78283763	75	75	9	226499419	0	0
1003366	78283763	76	76	9	226499420	0	0
1003367	78283763	77	77	9	226499421	0	0
1003368	78283763	78	78	9	226499422	0	0
1003369	78283763	79	79	9	226499423	0	0
1003370	78283763	80	80	9	226499424	0	0
1003371	78283763	81	81	9	226499425	0	0
1003372	78283763	82	82	9	226499426	0	0
1003373	78283763	83	83	9	226499427	0	0
1003374	78283763	84	84	9	226499428	0	0
1003375	78283763	85	85	9	226499429	0	0
1003376	78283763	86	86	9	226499430	0	0
1003377	78283763	87	87	9	226499431	0	0
1003378	78283763	88	88	9	226499432	0	0
1003379	78283763	89	89	9	226499433	0	0
1003380	78283763	90	90	9	226499434	0	0
1003381	78283763	91	91	9	226499435	0	0
1003382	78283763	92	92	9	226499436	0	0
1003383	78283763	93	93	9	226499437	0	0
1003384	78283763	94	94	9	226499438	0	0
1003537	78283762	90	90	10	226499980	0	0
1003538	78283762	91	91	10	226499981	0	0
1003539	78283762	92	92	10	226499982	0	0
1003540	78283762	93	93	10	226499983	0	0
1003541	78283762	94	94	10	226499984	0	0
1003542	78283763	90	90	10	226499886	0	0
1003543	78283763	91	91	10	226499887	0	0
1003544	78283763	92	92	10	226499888	0	0
1003545	78283763	93	93	10	226499889	0	0
1003546	78283763	94	94	10	226499890	0	0
1003547	78283760	90	90	10	226499980	0	0
1003548	78283760	91	91	10	226499981	0	0
1003549	78283760	92	92	10	226499982	0	0
1003550	78283760	93	93	10	226499983	0	0
1003551	78283760	94	94	10	226499984	0	0
1003552	78283761	90	90	10	226499886	0	0
1003553	78283761	91	91	10	226499887	0	0
1003554	78283761	92	92	10	226499888	0	0
1003555	78283761	93	93	10	226499889	0	0
1003556	78283761	94	94	10	226499890	0	0
1003557	78283762	95	95	0	226500065	0	0
1003558	78283762	95	95	0	226500066	1	0
1003559	78283762	95	95	0	226500067	2	0
1003560	78283762	95	95	0	226500068	3	0
1003561	78283762	95	95	0	226500069	4	0
1003562	78283762	95	95	0	226500070	5	0
1003563	78283762	95	95	0	226500071	6	0
1003564	78283762	95	95	0	226500072	7	0
1003565	78283762	95	95	0	226500073	8	0
1003566	78283762	95	95	0	226500074	9	0
1003567	78283762	95	95	0	226500075	10	0
1003568	78283762	95	95	0	226500076	11	0
1003569	78283762	95	95	0	226500077	12	0
1003570	78283762	95	95	0	226500078	13	0
1003571	78283762	95	95	0	226500079	14	0
1003572	78283762	95	95	0	226500080	15	0
1003573	78283762	95	95	0	226500081	16	0
1003574	78283762	95	95	0	226500082	17	0
1003575	78283762	95	95	0	226500083	18	0
1003576	78283762	95	95	0	226500084	19	0
1003577	78283762	95	95	0	226500085	20	0
1003578	78283762	95	95	0	226500086	21	0
1003603	78283762	95	95	0	226500099	22	0
1003579	78283763	95	95	0	226500087	0	0
1003580	78283760	95	95	0	226500065	0	0
1003581	78283760	95	95	0	226500066	1	0
1003582	78283760	95	95	0	226500067	2	0
1003583	78283760	95	95	0	226500068	3	0
1003584	78283760	95	95	0	226500069	4	0
1003585	78283760	95	95	0	226500070	5	0
1003586	78283760	95	95	0	226500071	6	0
1003587	78283760	95	95	0	226500072	7	0
1003588	78283760	95	95	0	226500073	8	0
1003589	78283760	95	95	0	226500074	9	0
1003590	78283760	95	95	0	226500075	10	0
1003591	78283760	95	95	0	226500076	11	0
1003592	78283760	95	95	0	226500077	12	0
1003593	78283760	95	95	0	226500078	13	0
1003594	78283760	95	95	0	226500079	14	0
1003595	78283760	95	95	0	226500080	15	0
1003596	78283760	95	95	0	226500081	16	0
1003597	78283760	95	95	0	226500082	17	0
1003598	78283760	95	95	0	226500083	18	0
1003599	78283760	95	95	0	226500084	19	0
1003600	78283760	95	95	0	226500085	20	0
1003601	78283760	95	95	0	226500086	21	0
1003604	78283760	95	95	0	226500099	22	0
1003602	78283761	95	95	0	226500087	0	0
1003468	78284854	95	95	0	226499700	0	0
1003605	78284854	95	95	0	226499702	1	0
1003606	78284854	95	95	0	226499703	2	0
1003607	78284854	95	95	0	226499704	3	0
1003608	78284854	95	95	0	226499705	4	0
1003609	78284854	95	95	0	226499706	5	0
1003610	78284854	95	95	0	226499707	6	0
1003611	78284854	95	95	0	226499708	7	0
1003612	78284854	95	95	0	226499709	8	0
1003613	78284854	95	95	0	226499710	9	0
1003614	78284854	95	95	0	226499711	10	0
1003615	78284854	95	95	0	226499712	11	0
1003616	78284854	95	95	0	226499713	12	0
1003617	78284854	95	95	0	226499714	13	0
1003618	78284854	95	95	0	226499715	14	0
1003619	78284854	95	95	0	226499716	15	0
1003620	78284854	95	95	0	226499717	16	0
1003621	78284854	95	95	0	226499718	17	0
1003622	78284854	95	95	0	226499719	18	0
1003623	78284854	95	95	0	226499720	19	0
1003624	78284854	95	95	0	226500104	20	0
1003625	78284854	95	95	0	226500105	21	0
1003626	78284854	95	95	0	226500106	22	0
1003469	78284855	95	95	0	226499701	0	0
1003470	78284855	95	95	0	226499721	1	0
1003471	78284855	95	95	0	226499722	2	0
1003472	78284855	95	95	0	226499723	3	0
1003473	78284855	95	95	0	226499724	4	0
1003474	78284855	95	95	0	226499725	5	0
1003475	78284855	95	95	0	226499726	6	0
1003476	78284855	95	95	0	226499727	7	0
1003477	78284855	95	95	0	226499728	8	0
1003478	78284855	95	95	0	226499729	9	0
1003479	78284855	95	95	0	226499730	10	0
1003480	78284855	95	95	0	226499731	11	0
1003481	78284855	95	95	0	226499732	12	0
1003482	78284855	95	95	0	226499733	13	0
1003483	78284855	95	95	0	226499734	14	0
1003484	78284855	95	95	0	226499735	15	0
1003485	78284855	95	95	0	226499736	16	0
1003486	78284855	95	95	0	226499737	17	0
1003487	78284855	95	95	0	226499738	18	0
1003488	78284855	95	95	0	226499739	19	0
1003535	78284855	95	95	0	226499770	20	0
1003536	78284855	95	95	0	226499771	21	0
1003627	78284855	95	95	0	226500107	22	0
471	78282936	1	100	0	92279529	0	0
472	78282937	1	100	0	92279530	0	0
864	78284454	1	100	0	92280529	0	0
865	78284454	1	100	0	92280530	1	0
