ROWID	_StaticName|TEXT	_Class|INTEGER	_SkinName|INTEGER	_AniName|INTEGER	_ActName|INTEGER	_CamName|INTEGER	_Press|INTEGER	_SizeParam1|INTEGER	_SizeParam2|INTEGER	_Material|INTEGER	_Weight|DOUBLE	_Height|INTEGER	_RotationAngleSpeed|DOUBLE	_PressLevel|INTEGER	_TwoPassAlpha|BOOLEAN	_RandomFrameSummon|BOOLEAN	_throughpass|BOOLEAN	_ContentsID|TEXT
42072		16	24407	21462	23321	23101	0	400	0	0	1.1	100	720.0	0	true	true	false	
42073		16	24407	21462	23301	23101	0	100	0	0	1.1	100	720.0	10	true	true	false	
42074		10	23498	2776	23383	24435	0	30	0	2	0.0	100	0.0	10	true	true	false	
42075		11	21762	21056	23443	23102	0	35	0	0	1.1	100	720.0	-1	true	true	false	
42076	Guardian	75	24665	24664	28658	24666	1	140	260	0	10.0	100	160.0	10	true	true	false	
42081		75	2132	2589	25901	26471	1	700	900	0	10.0	500	40.0	10	true	true	false	
42082		10	26740	2572	2887	3313	0	30	0	0	1.2	100	720.0	0	true	true	false	
42083		16	23151	2585	28692	24434	0	100	0	0	5.0	100	200.0	10	true	true	false	
42101		10	25001	24998	25134	0	0	0	0	3	0.0	100	0.0	-1	true	false	false	
42102		21	25000	24998	24997	0	0	0	0	3	0.0	100	0.0	-1	true	false	false	
42103		10	25001	24998	25964	0	0	0	0	3	0.0	100	0.0	-1	true	false	false	
42104		10	25001	24998	25965	0	0	0	0	3	0.0	100	0.0	-1	true	false	false	
42105		21	24999	24998	24997	0	0	0	0	3	0.0	100	0.0	-1	true	false	false	
42204		16	25486	21236	23658	22311	0	200	0	0	6.0	100	350.0	10	true	true	false	
42205		16	25487	21236	24442	22311	0	200	0	0	6.0	100	350.0	10	true	true	false	
42206		20	21235	21236	24116	22311	0	55	0	0	2.0	100	12.0	0	true	true	false	
42207		16	24571	24570	24294	0	0	160	0	0	10.0	100	0.0	-1	true	false	false	
42208		16	25738	22547	24452	23299	0	160	0	3	10.0	100	240.0	10	true	true	false	
42209	Segyesu_boss	78	24458	24457	24456	24459	0	1300	0	3	10.0	1500	40.0	10	true	false	false	
42210		10	25001	24998	25966	0	0	0	0	3	0.0	100	0.0	-1	true	false	false	
42211		16	25391	2591	25235	25387	0	160	0	0	1.0	100	720.0	10	true	true	false	
42212		21	2516	2846	24346	0	0	55	0	0	0.0	100	0.0	-1	true	true	false	
42213		10	2092	2573	25485	3314	0	35	0	0	1.3	100	720.0	0	true	true	false	
42214		21	24999	24998	25533	0	0	0	0	3	0.0	100	0.0	-1	true	false	false	
42221		16	24341	24340	24339	0	0	55	0	0	10.0	100	0.0	10	true	false	false	
42222		21	26962	2846	24346	0	0	55	0	0	0.0	100	0.0	-1	true	true	false	
42223		16	25482	25481	25480	0	0	55	0	0	10.0	100	0.0	2	true	false	false	
42224		21	25726	2846	24346	25757	0	300	0	3	0.0	100	0.0	10	true	true	false	
42225		16	25391	2591	26023	25387	0	160	0	0	1.0	100	720.0	10	true	true	false	
42226		16	24407	21462	25897	23101	0	400	0	0	1.1	100	720.0	0	true	true	false	
42227		16	24407	21462	25898	23101	0	400	0	0	1.1	100	720.0	0	true	true	false	
42228		21	24999	24998	26037	0	0	0	0	3	0.0	100	0.0	-1	true	false	false	
42229		16	25738	22547	25922	23299	0	160	0	3	10.0	100	240.0	12	true	true	false	
42230		16	25738	22547	26467	23299	0	160	0	3	10.0	100	240.0	12	true	true	false	
42231		16	23373	20963	26233	24436	1	200	200	0	7.0	100	120.0	10	true	true	false	
42232		16	25487	21236	26234	22311	0	200	0	0	6.0	100	350.0	10	true	true	false	
42233		10	23498	23499	26236	24435	0	30	0	2	10.0	100	720.0	9	true	true	false	
42234		10	26712	23499	23495	24435	0	30	0	2	10.0	100	720.0	9	true	true	false	
42235		16	24407	21462	26384	23101	0	100	0	0	1.1	100	720.0	10	true	true	false	
42236		11	21762	21056	26470	23102	0	35	0	0	1.1	100	720.0	-1	true	true	false	
42237		16	23664	21459	23302	23297	0	200	0	1	7.0	100	150.0	10	true	true	false	
42301	BD_Barricade	77	24439	24440	24441	0	0	90	0	1	10.0	100	500.0	10	true	false	false	
42302	LotusGolem_BD	76	25473	25766	25466	26802	0	700	0	2	10.0	700	40.0	10	true	false	false	
42303	BlackDragon_BD	78	24451	25746	25745	26799	1	900	1200	0	10.0	500	40.0	10	true	false	false	
42304	Orge_BD	16	24705	2585	24713	3325	0	200	0	1	10.0	100	200.0	10	true	false	false	
42305	Minotauros_BD	16	25549	2592	24704	3328	0	200	0	1	10.0	300	200.0	10	true	false	false	
42306	DragonSycophantPuni_BD	16	26705	2816	24714	3357	0	100	0	0	10.0	100	200.0	10	true	false	false	
42307	BlackSmith_artillery	21	25003	25002	25010	0	0	50	0	1	10.0	100	360.0	11	true	true	false	
42308	DragonSycophant_artillery 	78	24995	25002	24996	0	0	50	0	1	10.0	100	360.0	11	true	true	false	
42309	DarkCore_BD	77	24991	24990	24989	26800	0	50	0	0	10.0	300	720.0	10	true	false	false	
42310	CorePortal_BD	21	25038	25037	25036	0	0	50	0	0	10.0	100	360.0	10	true	true	false	
42311	SoliderGhost_BD	10	26300	2644	25039	0	0	50	0	0	10.0	100	720.0	1	true	true	false	
42312		78	24451	26960	27547	26799	1	900	1200	0	10.0	500	40.0	10	true	false	false	
42313	BattleBlackSmith_BD	10	25908	25909	25907	0	0	50	0	0	10.0	100	720.0	11	true	true	false	
42314	Ogre_Trap_BD	21	2447	24440	25546	0	0	10	0	0	10.0	10	0.0	-1	true	false	false	
42315		21	26423	26424	26422	0	0	10	0	1	10.0	100	120.0	10	true	true	false	
42316	FireCow_BD	20	2338	26723	25742	0	0	30	0	0	10.0	100	720.0	-1	true	false	false	
42317	SoliderNormal_BD	10	2198	2644	25753	0	0	50	0	0	10.0	100	720.0	1	true	true	false	
42318	HideMonster_BlackD	21	2516	2846	25740	0	0	0	0	0	10.0	100	720.0	-1	true	true	false	
42319	DragonSycophantSolider_BD	10	25791	25790	25789	0	0	50	0	0	10.0	100	720.0	0	true	true	false	
43320		76	26247	26248	26253	3342	0	50	0	0	10.0	100	120.0	10	true	false	false	
43321	Wisp_Giant_BD	10	2285	2731	27977	3342	0	100	0	0	10.0	100	120.0	10	true	false	false	
43322		77	26714	26715	26713	0	0	90	0	1	10.0	100	500.0	10	true	false	false	
43323		21	26722	26721	26720	0	0	120	0	2	10.0	100	0.0	9	true	true	false	
43324		16	26705	2816	24714	3357	0	100	0	0	10.0	100	200.0	10	true	true	false	
43325		16	26596	26598	26597	0	0	50	0	0	10.0	100	720.0	-1	true	true	false	
43326		78	24451	26960	26752	26799	1	900	1200	0	10.0	500	40.0	10	true	false	false	
43327		18	2516	2846	25740	0	0	0	0	0	10.0	100	720.0	-1	true	true	false	
43328		21	14740	2776	27048	0	0	0	0	2	10.0	200	0.0	-1	true	true	false	
43329		10	2458	2817	27508	3358	0	60	0	0	10.0	100	720.0	9	true	true	false	
43330		10	2460	2818	27509	3359	0	60	0	0	10.0	100	720.0	9	true	true	false	
43331		10	2413	2795	27510	3340	0	60	0	0	10.0	100	720.0	9	true	true	false	
43332		21	2516	2846	25740	0	0	0	0	0	10.0	100	720.0	-1	true	true	false	
43333		10	2463	2819	27535	3360	0	30	0	0	10.0	100	720.0	9	true	true	false	
43334		16	2456	2816	24714	3357	0	100	0	0	10.0	100	300.0	9	true	true	false	
43335		16	2467	2820	27548	3361	0	130	0	0	10.0	100	720.0	9	true	true	false	
43336		21	24991	24990	24989	26800	0	50	0	0	10.0	300	720.0	10	true	false	false	
43400		10	27826	27827	27825	27829	0	50	0	0	1.05	100	500.0	0	true	true	false	
43401		75	29299	28038	28036	30809	0	350	0	0	10.0	200	350.0	10	true	true	false	
43402		10	29115	2826	3207	30808	0	45	0	0	1.2	100	720.0	0	true	true	false	
43403		16	28259	2776	28260	3336	0	200	0	0	0.0	50	0.0	10	true	true	false	
43404		10	28433	2825	3205	0	0	30	0	0	1.2	100	720.0	0	true	true	false	
43405		16	29131	20688	29132	30807	0	216	0	0	7.0	100	300.0	3	true	true	false	
43406		11	29237	28340	28473	0	0	100	0	0	1.05	100	720.0	0	true	true	false	
43407		12	28519	28518	28517	0	0	60	0	0	1.1	100	720.0	0	true	true	false	
43408		14	29293	2581	2898	3322	0	40	0	0	1.0	100	720.0	0	true	true	false	
43409		10	28666	28667	28689	0	0	40	0	0	10.0	100	0.0	10	true	true	false	
43410		10	26473	25468	3168	14280	0	35	0	0	1.1	100	720.0	0	true	true	false	
43411		10	26300	2644	25039	0	0	50	0	0	10.0	100	720.0	0	true	true	false	
43501		21	2516	2846	15223	0	0	0	0	0	0.0	100	720.0	-1	true	true	false	
43502		21	2516	2846	15223	0	0	0	0	0	0.0	100	720.0	-1	true	true	false	
43503		21	2516	2846	15223	0	0	0	0	0	0.0	100	720.0	-1	true	true	false	
43504		21	2516	2846	15223	0	0	0	0	0	0.0	100	720.0	-1	true	true	false	
43505		10	28358	28359	28357	33551	0	70	0	0	10.0	100	720.0	10	true	true	false	
43506		23	29127	29128	29129	30799	0	100	0	1	10.0	100	200.0	10	true	true	false	
43507		15	29385	29387	28830	30801	0	200	0	1	10.0	100	200.0	10	true	true	false	
43508	HoundDesert	10	30810	2572	2887	3313	0	30	0	0	1.2	100	720.0	0	true	true	false	
43511	SoliderGhost_BD	10	26300	2644	25039	0	0	50	0	0	10.0	100	720.0	0	true	true	false	
43721		16	28647	28651	28650	30800	0	216	0	0	7.0	100	150.0	3	true	true	false	
43731		16	28829	28831	28830	30801	0	216	0	0	7.0	100	300.0	3	true	true	false	
50001	Basilisk	70	2132	2589	2906	0	0	5000	0	0	1.0	100	720.0	6	true	true	false	
50002	Beholder	71	2133	2590	2907	0	0	250	0	0	5.0	300	72.0	5	true	true	false	
50003	Beholder_eye	11	2140	2594	2911	0	0	30	0	0	1.2	100	720.0	1	true	true	false	
50004	BlackDragon	72	2142	2596	2913	0	0	3000	0	0	5.0	100	720.0	7	true	true	false	
50005	GoldDragon	73	2143	2597	2914	0	0	3000	0	0	5.0	100	720.0	7	true	true	false	
50006	Manticore	74	2144	2598	2915	3371	1	180	200	0	10.0	100	120.0	5	true	true	false	
50007	Cerberos	75	2145	2599	2916	3366	1	225	355	0	10.0	100	120.0	5	true	true	false	
50008	Queen_Spider	16	2505	2841	3240	3372	0	120	0	0	3.0	100	720.0	1	true	true	false	
50009	GoldDragon_Hurt	73	2506	2597	2914	0	0	3000	0	0	5.0	100	720.0	7	true	true	false	
50010	Manticore_Lord	74	2507	2842	3241	3371	1	300	400	0	10.0	100	120.0	5	true	true	false	
50011	Sea_Drake	74	2508	2843	3242	3373	1	100	400	2	10.0	100	120.0	5	true	true	false	
50012	Apocalypse	71	2504	2840	3243	3370	0	280	345	1	10.0	300	50.0	4	true	true	false	
50013	Apocalypse_Tentacle	11	2509	2844	3244	0	0	30	0	1	1.2	100	720.0	1	true	true	false	
50014	Queen_Spider_MINI	16	2505	2841	3240	3372	0	120	0	0	3.0	100	720.0	0	true	true	false	
50015	Manticore	74	2144	2598	2915	3371	1	120	140	0	10.0	100	120.0	5	true	true	false	
50016	Manticore	74	2507	2842	14285	3371	1	250	300	0	10.0	100	120.0	5	true	true	false	
50017	Cerberos Undead	75	2494	2830	14294	3366	1	225	355	0	10.0	100	120.0	5	true	true	false	
50018	Cerberos	75	2145	2599	2916	3366	1	120	140	0	10.0	100	120.0	5	true	true	false	
50019		10	2322	2760	3110	3374	0	60	0	0	4.0	100	720.0	1	true	true	false	
50020	CyclopsWhite	16	2510	2803	3245	3347	0	130	0	0	5.0	100	360.0	1	true	true	false	
50021		75	15353	2841	3240	3372	0	120	0	0	3.0	100	720.0	1	true	true	false	
50022		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
50024	kimyousa	16	19649	17068	18935	18309	0	110	0	1	5.0	400	360.0	5	true	true	false	
50026	Apocalypse_AirShip	71	19752	2840	19320	3370	0	200	250	1	5.0	220	50.0	4	true	true	false	
50027		16	15353	2841	3240	3372	0	120	0	0	3.0	100	720.0	1	true	true	false	
50028		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
50029		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
50030	GoblinGreen	11	2099	2575	19487	3316	0	35	0	0	1.05	100	720.0	0	true	true	false	
50031	TrollBlack	15	2123	2583	19492	3323	0	60	0	0	1.1	100	400.0	1	true	true	false	
50032	OgreGray01	16	2387	2585	19497	3325	0	120	0	1	5.0	100	720.0	2	true	true	false	
50033	Apocalypse	71	2504	2840	19498	3370	0	280	345	1	10.0	300	50.0	4	true	true	false	
50034	Sea_Dragon	76	174	2836	19500	3367	1	200	200	0	10.0	500	40.0	10	true	false	false	
60000	CrazyDug_LowDarkLair	10	2511	2774	3246	0	0	0	0	0	1.07	100	720.0	0	true	true	false	
60001	Pet_Squirrel	10	2336	2775	3128	0	0	30	0	0	1.2	100	720.0	0	true	true	false	
60002	CrazyDug	10	2512	2774	3247	0	0	0	0	0	1.07	100	720.0	0	true	true	false	
60003	DarkCrazyDug	10	2511	2774	3247	0	0	0	0	0	1.07	100	720.0	0	true	true	false	
60004	Npc_Geraint_Openeye	12	2252	2634	3248	3374	0	30	0	0	1.0	100	720.0	10	true	true	false	
60005	DarkLairDefence_Statue	10	2513	2845	3249	0	0	90	0	2	0.0	300	0.0	10	true	true	false	
60006		12	2252	2634	14301	3374	0	30	0	0	1.0	100	720.0	10	true	true	false	
60007		10	2512	2774	14999	0	0	0	0	0	1.07	100	720.0	0	true	true	false	
65001	Trap_Test	10	2447	2811	3250	0	0	10	0	0	1.0	10	0.0	0	true	true	false	
65002	Archer_FireTrap	10	2514	2811	3251	0	0	10	0	0	1.0	10	0.0	0	true	true	false	
65003	SnareTrap	10	2515	2811	3252	0	0	10	0	0	1.0	10	0.0	0	true	true	false	
65004	Darkelf_LightningBall	10	2337	2776	3253	0	0	10	0	2	5.0	100	200.0	0	true	true	false	
69998		21	2516	2846	15223	0	0	0	0	0	0.0	100	720.0	-1	true	true	false	
69999	LM_D_AncientSwitch01	10	2326	2765	3116	0	0	10	0	2	0.0	10	0.0	0	true	true	false	
70000	HideMonster	21	2516	2846	3254	0	0	0	0	0	0.0	100	720.0	-1	true	true	false	
70001	Harpy_Blade_Red	10	2517	2847	3255	0	0	1	0	0	1.0	100	720.0	0	true	true	false	
70002	MiniPureStone	10	2518	2848	3256	0	0	1	0	0	1.0	100	720.0	0	true	true	false	
70003	WisemanStaff_Staff	10	2519	2849	3257	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
70004	WisemanStaff_Ball	10	2520	2850	3258	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
70005	WisemanStaff01	10	2521	2851	3259	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
70006	AirShip	10	2522	2852	3260	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
70007	NPC_Applebasket	10	2523	2853	3261	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
70008	DragonSycophant_Jake_MaskBroken	10	2524	2854	3262	3340	0	0	0	0	1.1	100	720.0	0	true	true	false	
70009	DragonSycophant_Cedric_MaskBroken	10	2525	2855	3263	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
70010	FlyingUnit	10	2526	2856	3264	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
70011	HopGoblin_Old_Event	10	2261	2708	3042	3331	0	55	0	0	1.2	100	500.0	1	true	true	false	
70012	Gargoyle_Blue_Event_broken	10	2527	2857	3265	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
70013	BlackDragon_BreakWing	10	2528	2858	3266	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
70014	Npc_Cl_Fallen	10	2529	2859	3267	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
70015	QN_Npc_Angelica	100	2530	2860	3268	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
70016	QN_Npc_Cian	100	2531	2861	3269	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
70017	QN_Npc_Edan	100	2532	2862	3270	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
70018	QN_Npc_Triana	100	2533	2863	3271	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
70019	Npc_King_Casius_beggar	100	2534	2864	3272	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
70020	Velskud_Mob	12	2324	2762	3113	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
70021	Npc_Yubaensiael	100	2535	2865	3273	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
70022	Npc_Eclairer	100	2536	2866	3274	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
70023	Npc_Gaharam	100	17458	17459	17460	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
70024	Npc_Gaharam_soul	100	17461	17462	17463	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
70025	Npc_Kali_Totem	100	17467	17466	17465	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
70026		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
70027		10	0	0	0	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
70028	Velskud_Mob	12	2324	2762	21041	28455	0	30	0	0	1.0	100	720.0	10	true	true	false	
70029	RD_A_Ship01	100	35762	2881	3303	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
70051	GoblinGreen	11	2099	2575	3275	3316	0	35	0	0	1.05	100	720.0	0	true	true	false	
70052	SkeletonGray	11	2104	2576	3276	3317	0	30	0	1	3.0	100	720.0	0	true	true	false	
70053	MinotaurosNormal	16	2135	2592	3277	3328	0	100	0	0	5.0	300	360.0	1	true	true	false	
70054	GoblinBlue	11	2100	2575	3275	3316	0	35	0	0	1.05	100	720.0	0	true	true	false	
70055	OrcGreen	12	2108	2579	3278	3320	0	45	0	0	1.1	100	500.0	0	true	true	false	
70056	GoblinRed_Boss	11	2103	2575	3275	3316	0	35	0	0	1.05	100	720.0	1	true	true	false	
80000	Horse_Normal1	80	2537	2867	3279	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80001	Horse_Normal2	80	2538	2867	3279	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80002	Horse_Black	80	2539	2867	3279	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80003	Horse_White	80	2540	2867	3279	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80004	Npc_Circusleader	100	2541	2868	3280	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
80005	Npc_Circuspierrot	100	2542	2869	3281	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
80006	Npc_karahan	100	2543	2870	3282	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
80007	Unicon	80	2544	2867	3283	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80008	Special_Unicon	80	2544	2867	3284	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80009	Redrabbit	80	2545	2867	3285	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80010	Thunderbolt	80	2546	2867	3285	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80011	Cutting Shadow	80	2547	2867	3285	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80012	White Star	80	2548	2867	3285	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80013	White Star	80	2549	2871	3286	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80014	Horse_Bishop	80	14070	2867	3279	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80015	Brown Dire Wolf	80	15341	15345	15344	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80016	White Dire Wolf	80	15346	15345	15344	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80017	White Sheep	80	16297	16298	16299	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80018	Black Dire Wolf	80	17567	15345	19520	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80019	Phantom	80	19529	2867	19530	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80020	Pig	80	20724	20725	20726	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80021	White Dire Wolf	80	15346	15345	20949	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80022	Ice Dire Wolf	80	20955	15345	20957	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80023	Reindeer	80	20996	20997	20995	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80024	High Reindeer	80	21003	20997	21002	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80025	TopazGust_Dragon	80	21470	21471	21472	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80027	ObsidianGust_Dragon	80	22031	21471	21472	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80028	MoonstoneGust_Dragon	80	22033	21471	21472	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80029	SapphireGust_Dragon	80	22032	21471	23381	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80030	White Cloud	80	24363	24364	24365	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80032	NPC_Fullmoon	100	25919	25920	25921	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80033	Nine Tails Fox	80	25952	25953	25954	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80034	Nine Tails Fox	80	26286	25953	26459	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80035	Nine Tails Fox	80	26287	25953	26460	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80036	Npc_Halloween_2013	100	26456	26457	26458	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
80037	Pig_Halloween	80	26578	20725	26577	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80038	Black Dragon	80	26599	21471	26600	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80039	White Dragon	80	26601	21471	26602	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80040	Green Alpaca	80	26735	26737	26736	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80048	Blue Alpaca	80	27695	26737	26736	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80049	Red Alpaca	80	27696	26737	26736	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80050	White Alpaca	80	27697	26737	26736	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80054	Skinny Alpaca	80	28232	26737	26736	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80041	Nine Tails Fox	80	26756	25953	26757	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80042	Reindeer	80	26770	20997	20995	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80043	Reindeer	80	26770	20997	21002	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80044	TopazGust_Dragon	80	26804	26805	26821	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80045	Basilisp	80	26822	15345	26823	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80046	Pegasus	80	27551	27552	27553	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80047	Npc_Christmas_2013	100	27672	27673	27674	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
80051	Night_Unicon	80	27993	2867	27994	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80052	Gold Cloud	80	28027	24364	28028	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80053	Gold Phantom	80	28405	27552	28054	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80055	Npc_Archer_Barsha	100	28349	2649	2969	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
80056	Npc_Razak	100	28348	25258	25257	0	0	30	0	0	1.0	100	720.0	10	true	true	false	
80057	Nine Tails Fox	80	28445	25953	28446	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80058	White Star	80	28464	2871	3286	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80059	Giraffe	80	28481	26737	26736	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80060	Giraffe_black	80	28479	26737	26736	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80061	Giraffe_white	80	28480	26737	26736	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80062	Npc_Thx_Gobl	100	2358	2708	29162	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
80063	Npc_Thx_Troll	100	2124	2583	29168	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
80064	Npc_Thx_Harpy	100	2396	2593	29161	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
80065	Npc_Thx_Queen	100	15973	15972	29165	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
80066	Npc_Thx_Asai	100	15297	2810	29160	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
80067	Npc_Thx_Lamia	100	18798	2595	29163	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
80068	Npc_Thx_Goblin	100	2103	2575	29221	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
80069	Npc_Thx_Charty	100	2323	2761	29219	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
80070	Npc_Thx_Orc	100	2111	2579	29222	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
80071	Npc_Thx_Ass	100	24072	2818	29220	0	0	30	0	0	1.0	100	720.0	0	true	true	false	
80072	OpenCar	80	29176	29177	29175	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80084	OpenCar	80	29328	29177	29175	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80085	OpenCar	80	29329	29177	29175	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80086	OpenCar	80	29330	29177	29175	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80087	OpenCar	80	29357	29177	29175	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80088	OpenCar	80	29332	29177	29175	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80089	OpenCar	80	29358	29177	29175	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80090	OpenCar	80	29359	29177	29175	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
80073	Npc_Thx_Gobl	11	2358	2708	29192	29273	0	10	0	0	1.0	100	720.0	0	true	true	false	
80074	Npc_Thx_Troll	11	2124	2583	29186	29274	0	10	0	0	1.0	100	720.0	0	true	true	false	
80075	Npc_Thx_Harpy	11	2396	2593	29190	29275	0	10	0	0	1.0	100	720.0	0	true	true	false	
80076	Npc_Thx_Queen	11	15973	15972	29194	29276	0	10	0	0	1.0	100	720.0	0	true	true	false	
80077	Npc_Thx_Asai	11	15297	2810	29193	29277	0	10	0	0	1.0	100	720.0	0	true	true	false	
80078	Npc_Thx_Lamia	11	18798	2595	29189	29278	0	10	0	0	1.0	100	720.0	0	true	true	false	
80079	Npc_Thx_Goblin	11	2103	2575	22821	29271	0	10	0	0	1.0	100	720.0	0	true	true	false	
80080	Npc_Thx_Charty	11	2323	2761	29232	29279	0	10	0	0	1.0	100	720.0	0	true	true	false	
80081	Npc_Thx_Orc	11	2111	2579	29233	29280	0	10	0	0	1.0	100	720.0	0	true	true	false	
80082	Npc_Thx_Ass	11	24072	2818	29234	29281	0	10	0	0	1.0	100	720.0	0	true	true	false	
80083	Pig_Halloween	80	29292	20725	26577	0	0	0	0	0	1.0	100	720.0	0	true	true	false	
