ROWID	_Name|TEXT	_QuestType|INTEGER	_QuestCode|INTEGER	_QuestLv|INTEGER	_QuestTalk|TEXT	_QuestScript|TEXT	_QuestImageTitle|INTEGER	_QSortIndex|INTEGER	_QuestRepeatable|INTEGER	_IsEvent|INTEGER	_QuestMarkHide|BOOLEAN	_QuestHideLv|INTEGER	_Map|INTEGER	_LevelCapReward|INTEGER	_guide|BOOLEAN	_EmergenceSet|BOOLEAN	_DailyPartyMapIndex|INTEGER	_DailyPartyMaplevel|INTEGER	_GuildQuestType|INTEGER	_Authority|INTEGER	_OpenDate|TEXT	_OpenTime|TEXT
4368	세인트헤이븐 방어전(Lv50~59)	4	1	50	sq11_4368_defending_sainthaven.xml	sq11_4368_defending_sainthaven.lua	13769	0	0	0	true	60	13630	0	false	false	0	0	0	0	0	0
4369	세인트헤이븐 방어전(Lv60~69)	4	1	60	sq11_4369_defending_sainthaven.xml	sq11_4369_defending_sainthaven.lua	13769	0	0	0	true	70	13630	0	false	false	0	0	0	0	0	0
4370	세인트헤이븐 방어전(Lv70)	4	1	70	sq11_4370_defending_sainthaven.xml	sq11_4370_defending_sainthaven.lua	13769	0	0	0	true	80	13630	0	false	false	0	0	0	0	0	0
4371	모래먼지 바다 Challenge 01.	4	1	70	sq34_4371_sanddust_01.xml	sq34_4371_sanddust_01.lua	13744	0	0	0	true	70	821	0	false	false	0	0	0	0	0	0
4372	모래먼지 바다 Challenge 02.	4	1	70	sq34_4372_sanddust_02.xml	sq34_4372_sanddust_02.lua	13744	0	0	0	true	70	821	0	false	false	0	0	0	0	0	0
4373	모래먼지 바다 Challenge 03.	4	1	70	sq34_4373_sanddust_03.xml	sq34_4373_sanddust_03.lua	13744	0	0	0	true	70	821	0	false	false	0	0	0	0	0	0
4374	모래먼지 바다 Challenge 04.	4	1	70	sq34_4374_sanddust_04.xml	sq34_4374_sanddust_04.lua	13744	0	0	0	true	70	821	0	false	false	0	0	0	0	0	0
4375	모래먼지 바다 Challenge 05.	4	1	70	sq34_4375_sanddust_05.xml	sq34_4375_sanddust_05.lua	13744	0	0	0	true	70	821	0	false	false	0	0	0	0	0	0
4376	모래먼지 바다 Challenge 06.	4	1	70	sq34_4376_sanddust_06.xml	sq34_4376_sanddust_06.lua	13744	0	0	0	true	70	821	0	false	false	0	0	0	0	0	0
4377	모래먼지 바다 Challenge 07.	4	1	70	sq34_4377_sanddust_07.xml	sq34_4377_sanddust_07.lua	13744	0	0	0	true	70	821	0	false	false	0	0	0	0	0	0
4378	모래먼지 바다 Challenge 08.	4	1	70	sq34_4378_sanddust_08.xml	sq34_4378_sanddust_08.lua	13744	0	0	0	true	70	821	0	false	false	0	0	0	0	0	0
4379	모래먼지 바다 Challenge 09.	4	1	70	sq34_4379_sanddust_09.xml	sq34_4379_sanddust_09.lua	13744	0	0	0	true	70	821	0	false	false	0	0	0	0	0	0
4380	모래먼지 바다 Challenge 10.	4	1	70	sq34_4380_sanddust_10.xml	sq34_4380_sanddust_10.lua	13744	0	0	0	true	70	821	0	false	false	0	0	0	0	0	0
4381	사라지는 반달 사막 Challenge 01.	4	1	70	sq34_4381_crescent_01.xml	sq34_4381_crescent_01.lua	13744	0	0	0	true	70	831	0	false	false	0	0	0	0	0	0
4382	사라지는 반달 사막 Challenge 02.	4	1	70	sq34_4382_crescent_02.xml	sq34_4382_crescent_02.lua	13744	0	0	0	true	70	831	0	false	false	0	0	0	0	0	0
4383	사라지는 반달 사막 Challenge 03.	4	1	70	sq34_4383_crescent_03.xml	sq34_4383_crescent_03.lua	13744	0	0	0	true	70	831	0	false	false	0	0	0	0	0	0
4384	사라지는 반달 사막 Challenge 04.	4	1	70	sq34_4384_crescent_04.xml	sq34_4384_crescent_04.lua	13744	0	0	0	true	70	831	0	false	false	0	0	0	0	0	0
4385	사라지는 반달 사막 Challenge 05.	4	1	70	sq34_4385_crescent_05.xml	sq34_4385_crescent_05.lua	13744	0	0	0	true	70	831	0	false	false	0	0	0	0	0	0
4386	사라지는 반달 사막 Challenge 06.	4	1	70	sq34_4386_crescent_06.xml	sq34_4386_crescent_06.lua	13744	0	0	0	true	70	831	0	false	false	0	0	0	0	0	0
4387	사라지는 반달 사막 Challenge 07.	4	1	70	sq34_4387_crescent_07.xml	sq34_4387_crescent_07.lua	13744	0	0	0	true	70	831	0	false	false	0	0	0	0	0	0
4388	사라지는 반달 사막 Challenge 08.	4	1	70	sq34_4388_crescent_08.xml	sq34_4388_crescent_08.lua	13744	0	0	0	true	70	831	0	false	false	0	0	0	0	0	0
4389	사라지는 반달 사막 Challenge 09.	4	1	70	sq34_4389_crescent_09.xml	sq34_4389_crescent_09.lua	13744	0	0	0	true	70	831	0	false	false	0	0	0	0	0	0
4390	사라지는 반달 사막 Challenge 10.	4	1	70	sq34_4390_crescent_10.xml	sq34_4390_crescent_10.lua	13744	0	0	0	true	70	831	0	false	false	0	0	0	0	0	0
4391	황금 초원 Challenge 01.	4	1	70	sq34_4391_golden_01.xml	sq34_4391_golden_01.lua	13744	0	0	0	true	70	841	0	false	false	0	0	0	0	0	0
4392	황금 초원 Challenge 02.	4	1	70	sq34_4392_golden_02.xml	sq34_4392_golden_02.lua	13744	0	0	0	true	70	841	0	false	false	0	0	0	0	0	0
4393	황금 초원 Challenge 03.	4	1	70	sq34_4393_golden_03.xml	sq34_4393_golden_03.lua	13744	0	0	0	true	70	841	0	false	false	0	0	0	0	0	0
4394	황금 초원 Challenge 04.	4	1	70	sq34_4394_golden_04.xml	sq34_4394_golden_04.lua	13744	0	0	0	true	70	841	0	false	false	0	0	0	0	0	0
4395	황금 초원 Challenge 05.	4	1	70	sq34_4395_golden_05.xml	sq34_4395_golden_05.lua	13744	0	0	0	true	70	841	0	false	false	0	0	0	0	0	0
4396	황금 초원 Challenge 06.	4	1	70	sq34_4396_golden_06.xml	sq34_4396_golden_06.lua	13744	0	0	0	true	70	841	0	false	false	0	0	0	0	0	0
4397	황금 초원 Challenge 07.	4	1	70	sq34_4397_golden_07.xml	sq34_4397_golden_07.lua	13744	0	0	0	true	70	841	0	false	false	0	0	0	0	0	0
4398	황금 초원 Challenge 08.	4	1	70	sq34_4398_golden_08.xml	sq34_4398_golden_08.lua	13744	0	0	0	true	70	841	0	false	false	0	0	0	0	0	0
4399	황금 초원 Challenge 09.	4	1	70	sq34_4399_golden_09.xml	sq34_4399_golden_09.lua	13744	0	0	0	true	70	841	0	false	false	0	0	0	0	0	0
4400	황금 초원 Challenge 10.	4	1	70	sq34_4400_golden_10.xml	sq34_4400_golden_10.lua	13744	0	0	0	true	70	841	0	false	false	0	0	0	0	0	0
4401	청동 그믐달 숲길 Challenge 01.	4	1	70	sq34_4401_bronze_01.xml	sq34_4401_bronze_01.lua	13744	0	0	0	true	70	851	0	false	false	0	0	0	0	0	0
4402	청동 그믐달 숲길 Challenge 02.	4	1	70	sq34_4402_bronze_02.xml	sq34_4402_bronze_02.lua	13744	0	0	0	true	70	851	0	false	false	0	0	0	0	0	0
4403	청동 그믐달 숲길 Challenge 03.	4	1	70	sq34_4403_bronze_03.xml	sq34_4403_bronze_03.lua	13744	0	0	0	true	70	851	0	false	false	0	0	0	0	0	0
4404	청동 그믐달 숲길 Challenge 04.	4	1	70	sq34_4404_bronze_04.xml	sq34_4404_bronze_04.lua	13744	0	0	0	true	70	851	0	false	false	0	0	0	0	0	0
4405	청동 그믐달 숲길 Challenge 05.	4	1	70	sq34_4405_bronze_05.xml	sq34_4405_bronze_05.lua	13744	0	0	0	true	70	851	0	false	false	0	0	0	0	0	0
4406	청동 그믐달 숲길 Challenge 06.	4	1	70	sq34_4406_bronze_06.xml	sq34_4406_bronze_06.lua	13744	0	0	0	true	70	851	0	false	false	0	0	0	0	0	0
4407	청동 그믐달 숲길 Challenge 07.	4	1	70	sq34_4407_bronze_07.xml	sq34_4407_bronze_07.lua	13744	0	0	0	true	70	851	0	false	false	0	0	0	0	0	0
4408	청동 그믐달 숲길 Challenge 08.	4	1	70	sq34_4408_bronze_08.xml	sq34_4408_bronze_08.lua	13744	0	0	0	true	70	851	0	false	false	0	0	0	0	0	0
4409	청동 그믐달 숲길 Challenge 09.	4	1	70	sq34_4409_bronze_09.xml	sq34_4409_bronze_09.lua	13744	0	0	0	true	70	851	0	false	false	0	0	0	0	0	0
4410	청동 그믐달 숲길 Challenge 10.	4	1	70	sq34_4410_bronze_10.xml	sq34_4410_bronze_10.lua	13744	0	0	0	true	70	851	0	false	false	0	0	0	0	0	0
4411	월식의 계곡 Challenge 01.	4	1	70	sq34_4411_eclipse_01.xml	sq34_4411_eclipse_01.lua	13744	0	0	0	true	70	861	0	false	false	0	0	0	0	0	0
4412	월식의 계곡 Challenge 02.	4	1	70	sq34_4412_eclipse_02.xml	sq34_4412_eclipse_02.lua	13744	0	0	0	true	70	861	0	false	false	0	0	0	0	0	0
4413	월식의 계곡 Challenge 03.	4	1	70	sq34_4413_eclipse_03.xml	sq34_4413_eclipse_03.lua	13744	0	0	0	true	70	861	0	false	false	0	0	0	0	0	0
4414	월식의 계곡 Challenge 04.	4	1	70	sq34_4414_eclipse_04.xml	sq34_4414_eclipse_04.lua	13744	0	0	0	true	70	861	0	false	false	0	0	0	0	0	0
4415	월식의 계곡 Challenge 05.	4	1	70	sq34_4415_eclipse_05.xml	sq34_4415_eclipse_05.lua	13744	0	0	0	true	70	861	0	false	false	0	0	0	0	0	0
4416	월식의 계곡 Challenge 06.	4	1	70	sq34_4416_eclipse_06.xml	sq34_4416_eclipse_06.lua	13744	0	0	0	true	70	861	0	false	false	0	0	0	0	0	0
4417	월식의 계곡 Challenge 07.	4	1	70	sq34_4417_eclipse_07.xml	sq34_4417_eclipse_07.lua	13744	0	0	0	true	70	861	0	false	false	0	0	0	0	0	0
4418	월식의 계곡 Challenge 08.	4	1	70	sq34_4418_eclipse_08.xml	sq34_4418_eclipse_08.lua	13744	0	0	0	true	70	861	0	false	false	0	0	0	0	0	0
4419	월식의 계곡 Challenge 09.	4	1	70	sq34_4419_eclipse_09.xml	sq34_4419_eclipse_09.lua	13744	0	0	0	true	70	861	0	false	false	0	0	0	0	0	0
4420	월식의 계곡 Challenge 10.	4	1	70	sq34_4420_eclipse_10.xml	sq34_4420_eclipse_10.lua	13744	0	0	0	true	70	861	0	false	false	0	0	0	0	0	0
4421	정화된 악몽의 파편	4	1	70	sq11_4421_chips_of_nighmare_purifierd.xml	sq11_4421_chips_of_nighmare_purifierd.lua	13744	0	0	0	true	70	34	0	false	false	0	0	0	0	0	0
4422	어리석은 기록문	1	1	70	sq34_4422_foolish_history.xml	sq34_4422_foolish_history.lua	13744	0	0	0	true	70	34	1	false	false	0	0	0	0	0	0
4423	독으로 물들다1	1	1	70	sq34_4423_poisoning_1.xml	sq34_4423_poisoning_1.lua	13744	0	0	0	true	70	34	1	false	false	0	0	0	0	0	0
4424	잠들지 못한 이야기1	1	1	70	sq34_4424_behind_memory_1.xml	sq34_4424_behind_memory_1.lua	13744	0	0	0	true	70	34	1	false	false	0	0	0	0	0	0
4425	일그러진 틈에서1	1	1	70	sq34_4425_distorted_memory_1.xml	sq34_4425_distorted_memory_1.lua	13744	0	0	0	true	70	34	1	false	false	0	0	0	0	0	0
4426	독으로 물들다2	1	1	70	sq34_4426_poisoning_2.xml	sq34_4426_poisoning_2.lua	13744	0	0	0	true	70	34	1	false	false	0	0	0	0	0	0
4427	잠들지 못한 이야기2	1	1	70	sq34_4427_behind_memory_2.xml	sq34_4427_behind_memory_2.lua	13744	0	0	0	true	70	34	1	false	false	0	0	0	0	0	0
4428	일그러진 틈에서2	1	1	70	sq34_4428_distorted_memory_2.xml	sq34_4428_distorted_memory_2.lua	13744	0	0	0	true	70	34	1	false	false	0	0	0	0	0	0
4429	기억의 환각1	1	1	70	sq34_4429_illusion_of_memory_1.xml	sq34_4429_illusion_of_memory_1.lua	13744	0	0	0	true	70	34	1	false	false	0	0	0	0	0	0
4430	기억의 환각2	1	1	70	sq34_4430_illusion_of_memory_2.xml	sq34_4430_illusion_of_memory_2.lua	13744	0	0	0	true	70	34	1	false	false	0	0	0	0	0	0
4431	사랑의 레시피	1	1	70	sq34_4431_recipe_of_love.xml	sq34_4431_recipe_of_love.lua	13744	0	0	0	true	70	34	1	false	false	0	0	0	0	0	0
4432	그의 참회	1	1	70	sq34_4432_his_penitence.xml	sq34_4432_his_penitence.lua	13744	0	0	0	true	70	34	1	false	false	0	0	0	0	0	0
4433	드래곤의 밀회	1	1	70	sq34_4433_dragons_memory.xml	sq34_4433_dragons_memory.lua	13744	0	0	0	true	70	34	1	false	false	0	0	0	0	0	0
4434	블랙드래곤의 악몽	4	1	70	sq34_4434_nightmare_blackdragon.xml	sq34_4434_nightmare_blackdragon.lua	13744	0	0	0	true	70	34	0	false	false	0	0	0	0	0	0
4435	영웅의 전장 - 꿈 속의 기사	4	1	95	sq_hero_4435_knight_of_dreams.xml	sq_hero_4435_knight_of_dreams.lua	13744	0	0	0	true	96	180	0	false	false	0	0	0	0	0	0
4436	복수한다! 복수한다!! 복수한다!!!	4	1	70	sq_nest_4436_3rd_core_nest.xml	sq_nest_4436_3rd_core_nest.lua	13744	0	0	0	true	70	36	0	false	false	0	0	0	0	0	0
4441	죽은 밤의 늪 Challenge 01.	4	1	70	sq34_4441_night_forest_01.xml	sq34_4441_night_forest_01.lua	13744	0	0	0	true	70	871	0	false	false	0	0	0	0	0	0
4442	죽은 밤의 늪 Challenge 02.	4	1	70	sq34_4442_night_forest_02.xml	sq34_4442_night_forest_02.lua	13744	0	0	0	true	70	871	0	false	false	0	0	0	0	0	0
4443	죽은 밤의 늪 Challenge 03.	4	1	70	sq34_4443_night_forest_03.xml	sq34_4443_night_forest_03.lua	13744	0	0	0	true	70	871	0	false	false	0	0	0	0	0	0
4444	죽은 밤의 늪 Challenge 04.	4	1	70	sq34_4444_night_forest_04.xml	sq34_4444_night_forest_04.lua	13744	0	0	0	true	70	871	0	false	false	0	0	0	0	0	0
4445	죽은 밤의 늪 Challenge 05.	4	1	70	sq34_4445_night_forest_05.xml	sq34_4445_night_forest_05.lua	13744	0	0	0	true	70	871	0	false	false	0	0	0	0	0	0
4446	죽은 밤의 늪 Challenge 06.	4	1	70	sq34_4446_night_forest_06.xml	sq34_4446_night_forest_06.lua	13744	0	0	0	true	70	871	0	false	false	0	0	0	0	0	0
4447	죽은 밤의 늪 Challenge 07.	4	1	70	sq34_4447_night_forest_07.xml	sq34_4447_night_forest_07.lua	13744	0	0	0	true	70	871	0	false	false	0	0	0	0	0	0
4448	죽은 밤의 늪 Challenge 08.	4	1	70	sq34_4448_night_forest_08.xml	sq34_4448_night_forest_08.lua	13744	0	0	0	true	70	871	0	false	false	0	0	0	0	0	0
4449	죽은 밤의 늪 Challenge 09.	4	1	70	sq34_4449_night_forest_09.xml	sq34_4449_night_forest_09.lua	13744	0	0	0	true	70	871	0	false	false	0	0	0	0	0	0
4450	죽은 밤의 늪 Challenge 10.	4	1	70	sq34_4450_night_forest_10.xml	sq34_4450_night_forest_10.lua	13744	0	0	0	true	70	871	0	false	false	0	0	0	0	0	0
4451	은빛 초승달 수련장 Challenge 01.	4	1	70	sq34_4451_silver_crescent_01.xml	sq34_4451_silver_crescent_01.lua	13744	0	0	0	true	70	882	0	false	false	0	0	0	0	0	0
4452	은빛 초승달 수련장 Challenge 02.	4	1	70	sq34_4452_silver_crescent_02.xml	sq34_4452_silver_crescent_02.lua	13744	0	0	0	true	70	882	0	false	false	0	0	0	0	0	0
4453	은빛 초승달 수련장 Challenge 03.	4	1	70	sq34_4453_silver_crescent_03.xml	sq34_4453_silver_crescent_03.lua	13744	0	0	0	true	70	882	0	false	false	0	0	0	0	0	0
4454	은빛 초승달 수련장 Challenge 04.	4	1	70	sq34_4454_silver_crescent_04.xml	sq34_4454_silver_crescent_04.lua	13744	0	0	0	true	70	882	0	false	false	0	0	0	0	0	0
4455	은빛 초승달 수련장 Challenge 05.	4	1	70	sq34_4455_silver_crescent_05.xml	sq34_4455_silver_crescent_05.lua	13744	0	0	0	true	70	882	0	false	false	0	0	0	0	0	0
4456	은빛 초승달 수련장 Challenge 06.	4	1	70	sq34_4456_silver_crescent_06.xml	sq34_4456_silver_crescent_06.lua	13744	0	0	0	true	70	882	0	false	false	0	0	0	0	0	0
4457	은빛 초승달 수련장 Challenge 07.	4	1	70	sq34_4457_silver_crescent_07.xml	sq34_4457_silver_crescent_07.lua	13744	0	0	0	true	70	882	0	false	false	0	0	0	0	0	0
4458	은빛 초승달 수련장 Challenge 08.	4	1	70	sq34_4458_silver_crescent_08.xml	sq34_4458_silver_crescent_08.lua	13744	0	0	0	true	70	882	0	false	false	0	0	0	0	0	0
4459	은빛 초승달 수련장 Challenge 09.	4	1	70	sq34_4459_silver_crescent_09.xml	sq34_4459_silver_crescent_09.lua	13744	0	0	0	true	70	882	0	false	false	0	0	0	0	0	0
4460	은빛 초승달 수련장 Challenge 10.	4	1	70	sq34_4460_silver_crescent_10.xml	sq34_4460_silver_crescent_10.lua	13744	0	0	0	true	70	882	0	false	false	0	0	0	0	0	0
4461	기다리는 낮의 숲 Challenge 01.	4	1	70	sq34_4461_waiting_day_forest_01.xml	sq34_4461_waiting_day_forest_01.lua	13744	0	0	0	true	70	891	0	false	false	0	0	0	0	0	0
4462	기다리는 낮의 숲 Challenge 02.	4	1	70	sq34_4462_waiting_day_forest_02.xml	sq34_4462_waiting_day_forest_02.lua	13744	0	0	0	true	70	891	0	false	false	0	0	0	0	0	0
4463	기다리는 낮의 숲 Challenge 03.	4	1	70	sq34_4463_waiting_day_forest_03.xml	sq34_4463_waiting_day_forest_03.lua	13744	0	0	0	true	70	891	0	false	false	0	0	0	0	0	0
4464	기다리는 낮의 숲 Challenge 04.	4	1	70	sq34_4464_waiting_day_forest_04.xml	sq34_4464_waiting_day_forest_04.lua	13744	0	0	0	true	70	891	0	false	false	0	0	0	0	0	0
4465	기다리는 낮의 숲 Challenge 05.	4	1	70	sq34_4465_waiting_day_forest_05.xml	sq34_4465_waiting_day_forest_05.lua	13744	0	0	0	true	70	891	0	false	false	0	0	0	0	0	0
4466	기다리는 낮의 숲 Challenge 06.	4	1	70	sq34_4466_waiting_day_forest_06.xml	sq34_4466_waiting_day_forest_06.lua	13744	0	0	0	true	70	891	0	false	false	0	0	0	0	0	0
4467	기다리는 낮의 숲 Challenge 07.	4	1	70	sq34_4467_waiting_day_forest_07.xml	sq34_4467_waiting_day_forest_07.lua	13744	0	0	0	true	70	891	0	false	false	0	0	0	0	0	0
4468	기다리는 낮의 숲 Challenge 08.	4	1	70	sq34_4468_waiting_day_forest_08.xml	sq34_4468_waiting_day_forest_08.lua	13744	0	0	0	true	70	891	0	false	false	0	0	0	0	0	0
4469	기다리는 낮의 숲 Challenge 09.	4	1	70	sq34_4469_waiting_day_forest_09.xml	sq34_4469_waiting_day_forest_09.lua	13744	0	0	0	true	70	891	0	false	false	0	0	0	0	0	0
4470	기다리는 낮의 숲 Challenge 10.	4	1	70	sq34_4470_waiting_day_forest_10.xml	sq34_4470_waiting_day_forest_10.lua	13744	0	0	0	true	70	891	0	false	false	0	0	0	0	0	0
4484	또 다른 메모리아 1	1	1	60	sqc10_4484_other_memoria1.xml	sqc10_4484_other_memoria1.lua	13744	0	0	0	false	61	11	0	false	false	0	0	0	0	0	0
4485	또 다른 메모리아 2	1	1	60	sqc10_4485_other_memoria2.xml	sqc10_4485_other_memoria2.lua	13744	0	0	0	false	61	11	0	false	false	0	0	0	0	0	0
4486	또 다른 메모리아 3	1	1	60	sqc10_4486_other_memoria3.xml	sqc10_4486_other_memoria3.lua	13744	0	0	0	false	61	11	0	false	false	0	0	0	0	0	0
4487	또 다른 메모리아 4	1	1	60	sqc10_4487_other_memoria4.xml	sqc10_4487_other_memoria4.lua	13744	0	0	0	false	61	11	0	false	false	0	0	0	0	0	0
4488	독백	1	1	60	sqc10_4488_monologue.xml	sqc10_4488_monologue.lua	13744	0	0	0	false	61	11	0	false	false	0	0	0	0	0	0
4500	무엇에 쓰는 물건인고?	1	1	70	sqc14_4500_what_is_the_use_of_a_thing.xml	sqc14_4500_what_is_the_use_of_a_thing.lua	13744	0	0	0	true	80	34	0	false	false	0	0	0	0	0	0
4501	요리왕 오우거	1	1	70	sqc14_4501_cooking_ogre.xml	sqc14_4501_cooking_ogre.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4502	드래곤 보이즈는 어디로?	1	1	71	sqc14_4502_where_is_dragonboys.xml	sqc14_4502_where_is_dragonboys.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4503	태풍의 남자	1	1	72	sqc14_4503_man_of_typhoon.xml	sqc14_4503_man_of_typhoon.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4504	대마법사 데이비드의 전설	1	1	73	sqc14_4504_legend_of_wizard_david.xml	sqc14_4504_legend_of_wizard_david.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4505	혼돈 제어 : 안개의 유적	1	1	74	sqc14_4505_control_chaos_mist.xml	sqc14_4505_control_chaos_mist.lua	13744	0	1	0	true	80	34	0	false	false	0	0	0	0	0	0
4506	무엇인가 잘못되었다	1	1	70	sqc14_4506_something_was_wrong.xml	sqc14_4506_something_was_wrong.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4507	글자를 배우고 싶어	1	1	70	sqc14_4507_i_want_to_learn_letters.xml	sqc14_4507_i_want_to_learn_letters.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4508	영웅왕이 되는 꿈	1	1	71	sqc14_4508_dream_of_a_hero.xml	sqc14_4508_dream_of_a_hero.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4509	과거의 나에게	1	1	71	sqc14_4509_me_of_the_past.xml	sqc14_4509_me_of_the_past.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4510	시크릿 이노센트	1	1	72	sqc14_4510_secret_inocent.xml	sqc14_4510_secret_inocent.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4511	고블스톤	1	1	73	sqc14_4511_the_goblstone.xml	sqc14_4511_the_goblstone.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4512	혼돈 제어 : 그림자 무덤	1	1	74	sqc14_4512_control_chaos_shadow.xml	sqc14_4512_control_chaos_shadow.lua	13744	0	1	0	true	80	34	0	false	false	0	0	0	0	0	0
4513	치킨, 완벽하게 멋져.	1	1	70	sqc14_4513_chicken_totally_cool.xml	sqc14_4513_chicken_totally_cool.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4514	풍운의 푸드 파이터	1	1	71	sqc14_4514_the_food_fighter.xml	sqc14_4514_the_food_fighter.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4515	누가 위니에게 사탕을 주는가	1	1	72	sqc14_4515_who_is_giving_candy.xml	sqc14_4515_who_is_giving_candy.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4516	언니를 찾아서	1	1	73	sqc14_4516_to_find_her_sister.xml	sqc14_4516_to_find_her_sister.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4517	혼돈 제어 : 화염의 협곡	1	1	74	sqc14_4517_control_chaos_flame.xml	sqc14_4517_control_chaos_flame.lua	13744	0	1	0	true	80	34	0	false	false	0	0	0	0	0	0
4518	제레인트의 미로찾기 게임	1	1	70	sqc14_4518_maze_game.xml	sqc14_4518_maze_game.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4519	어디가 문제인거야	1	1	70	sqc14_4519_where_is_the_problem.xml	sqc14_4519_where_is_the_problem.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4520	하운드 왕국	1	1	71	sqc14_4520_hound_kingdom.xml	sqc14_4520_hound_kingdom.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4521	후회	1	1	71	sqc14_4521_repentance.xml	sqc14_4521_repentance.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4522	퀘스트좀 써줘요	1	1	72	sqc14_4522_quest_to_write.xml	sqc14_4522_quest_to_write.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4523	고기로 시작하는 다이어트	1	1	73	sqc14_4523_meat_diet.xml	sqc14_4523_meat_diet.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4524	혼돈 제어 : 열풍의 나락	1	1	74	sqc14_4524_control_chaos_sirocco.xml	sqc14_4524_control_chaos_sirocco.lua	13744	0	1	0	true	80	34	0	false	false	0	0	0	0	0	0
4525	담키나를 찾습니다	1	1	75	sqc14_4525_find_her.xml	sqc14_4525_find_her.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4526	카라큘의 요리교실 게임	1	1	76	sqc14_4526_cooking_game.xml	sqc14_4526_cooking_game.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4527	전사들의 여명	1	1	77	sqc14_4527_rize_of_blackdragon.xml	sqc14_4527_rize_of_blackdragon.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4528	꿈 속의 꿈의 꿈	1	1	78	sqc14_4528_dream_in_dream.xml	sqc14_4528_dream_in_dream.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4529	혼돈 제어 : 감시자의 탑	1	1	79	sqc14_4529_control_chaos_.xml	sqc14_4529_control_chaos_.lua	13744	0	1	0	true	80	34	0	false	false	0	0	0	0	0	0
4530	악몽	1	1	75	sqc14_4530_nightmare.xml	sqc14_4530_nightmare.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4531	연구의 시작	1	1	75	sqc14_4531_beginning_research.xml	sqc14_4531_beginning_research.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4532	여기서 꺼내줘	1	1	76	sqc14_4532_help_me.xml	sqc14_4532_help_me.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4533	답답해서 내가 만든다	1	1	76	sqc14_4533_i_make.xml	sqc14_4533_i_make.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4534	펫을 조심해	1	1	77	sqc14_4534_watch_out.xml	sqc14_4534_watch_out.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4535	어디서부터 잘못되었나	1	1	78	sqc14_4535_wrong_when.xml	sqc14_4535_wrong_when.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4536	혼돈 제어 : 통곡하는 벽	1	1	79	sqc14_4536_control_chaos_sorrow.xml	sqc14_4536_control_chaos_sorrow.lua	13744	0	1	0	true	80	34	0	false	false	0	0	0	0	0	0
4537	정령들의 무덤을 아시나요	1	1	75	sqc14_4537_do_you_know_tomb_of_spirits.xml	sqc14_4537_do_you_know_tomb_of_spirits.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4538	카라큘 하이퍼 원더랜드	1	1	76	sqc14_4538_karakul_hyper_wonderland.xml	sqc14_4538_karakul_hyper_wonderland.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4539	첫 비행	1	1	77	sqc14_4539_maiden_flight.xml	sqc14_4539_maiden_flight.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4540	여왕의 명령	1	1	78	sqc14_4540_queens_order.xml	sqc14_4540_queens_order.lua	13744	0	0	0	true	80	34	1	false	false	0	0	0	0	0	0
4541	혼돈 제어 : 여신의 눈동자	1	1	79	sqc14_4541_control_chaos_eye.xml	sqc14_4541_control_chaos_eye.lua	13744	0	1	0	true	80	34	0	false	false	0	0	0	0	0	0
