ROWID	_ClearTableID|INTEGER	_FromLevel|INTEGER	_ToLevel|INTEGER	_FromRound|INTEGER	_ToRound|INTEGER	_ClearRewardExp|INTEGER	_ShowBoxNum|INTEGER	_SelectBoxNum|INTEGER	_BronzeTreasureBoxRatioDL|FLOAT	_SilverTreasureBoxRatioDL|FLOAT	_GoldTreasureBoxRatioDL|FLOAT	_PlatinumTreasureBoxRatioDL|FLOAT	_BronzeItemTableID|INTEGER	_SilverItemTableID|INTEGER	_GoldItemTableID|INTEGER	_PlatinumItemTableID|INTEGER	_ReturnWorldID|INTEGER	_ReturnWorldStartPos|INTEGER	_RewardGP|INTEGER
3163	30001	80	80	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3164	30001	80	80	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3165	30001	80	80	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3166	30001	80	80	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3167	30001	80	80	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3168	30001	80	80	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3169	30001	80	80	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3170	30001	80	80	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3171	30001	80	80	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3172	30001	80	80	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3173	30001	80	80	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3174	30001	80	80	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3175	30001	80	80	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3176	30001	80	80	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3177	30001	80	80	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3178	30001	80	80	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3179	30001	80	80	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3180	30001	80	80	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3181	30001	80	80	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3182	30001	80	80	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3183	30001	80	80	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3184	30001	80	80	24	24	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3185	30001	80	80	25	25	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3186	30001	80	80	26	26	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3187	30001	80	80	27	27	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3188	30001	80	80	28	28	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3189	30001	80	80	29	29	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3190	30001	80	80	30	30	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3191	30001	80	80	31	31	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3192	30001	80	80	32	32	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3193	30001	80	80	33	33	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3194	30001	80	80	34	34	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3195	30001	80	80	35	35	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
3196	30001	80	80	36	36	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	125
100001	30002	15	15	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100002	30002	15	15	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100003	30002	15	15	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100004	30002	15	15	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100005	30002	15	15	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100006	30002	15	15	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100007	30002	15	15	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100008	30002	15	15	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100009	30002	15	15	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100010	30002	15	15	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100011	30002	15	15	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100012	30002	15	15	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100013	30002	15	15	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100014	30002	15	15	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100015	30002	15	15	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100016	30002	15	15	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100017	30002	15	15	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100018	30002	15	15	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100019	30002	15	15	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100020	30002	15	15	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100021	30002	15	15	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100022	30002	15	15	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100023	30002	15	15	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100024	30002	16	16	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100025	30002	16	16	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100026	30002	16	16	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100027	30002	16	16	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100028	30002	16	16	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100029	30002	16	16	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100030	30002	16	16	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100031	30002	16	16	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100032	30002	16	16	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100033	30002	16	16	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100034	30002	16	16	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100035	30002	16	16	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100036	30002	16	16	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100037	30002	16	16	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100038	30002	16	16	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100039	30002	16	16	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100040	30002	16	16	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100041	30002	16	16	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100042	30002	16	16	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100043	30002	16	16	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100044	30002	16	16	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100045	30002	16	16	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100046	30002	16	16	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100047	30002	17	17	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100048	30002	17	17	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100049	30002	17	17	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100050	30002	17	17	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100051	30002	17	17	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100052	30002	17	17	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100053	30002	17	17	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100054	30002	17	17	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100055	30002	17	17	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100056	30002	17	17	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100057	30002	17	17	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100058	30002	17	17	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100059	30002	17	17	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100060	30002	17	17	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100061	30002	17	17	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100062	30002	17	17	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100063	30002	17	17	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100064	30002	17	17	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100065	30002	17	17	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100066	30002	17	17	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100067	30002	17	17	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100068	30002	17	17	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100069	30002	17	17	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100070	30002	18	18	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100071	30002	18	18	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100072	30002	18	18	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100073	30002	18	18	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100074	30002	18	18	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100075	30002	18	18	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100076	30002	18	18	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100077	30002	18	18	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100078	30002	18	18	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100079	30002	18	18	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100080	30002	18	18	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100081	30002	18	18	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100082	30002	18	18	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100083	30002	18	18	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100084	30002	18	18	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100085	30002	18	18	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100086	30002	18	18	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100087	30002	18	18	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100088	30002	18	18	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100089	30002	18	18	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100090	30002	18	18	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100091	30002	18	18	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100092	30002	18	18	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100093	30002	19	19	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100094	30002	19	19	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100095	30002	19	19	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100096	30002	19	19	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100097	30002	19	19	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100098	30002	19	19	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100099	30002	19	19	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100100	30002	19	19	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100101	30002	19	19	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100102	30002	19	19	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100103	30002	19	19	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100104	30002	19	19	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100105	30002	19	19	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100106	30002	19	19	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100107	30002	19	19	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100108	30002	19	19	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100109	30002	19	19	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100110	30002	19	19	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100111	30002	19	19	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100112	30002	19	19	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100113	30002	19	19	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100114	30002	19	19	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100115	30002	19	19	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100116	30002	20	20	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100117	30002	20	20	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100118	30002	20	20	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100119	30002	20	20	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100120	30002	20	20	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100121	30002	20	20	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100122	30002	20	20	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100123	30002	20	20	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100124	30002	20	20	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100125	30002	20	20	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100126	30002	20	20	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100127	30002	20	20	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100128	30002	20	20	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100129	30002	20	20	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100130	30002	20	20	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100131	30002	20	20	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100132	30002	20	20	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100133	30002	20	20	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100134	30002	20	20	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100135	30002	20	20	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100136	30002	20	20	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100137	30002	20	20	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100138	30002	20	20	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100139	30002	21	21	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100140	30002	21	21	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100141	30002	21	21	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100142	30002	21	21	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100143	30002	21	21	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100144	30002	21	21	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100145	30002	21	21	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100146	30002	21	21	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100147	30002	21	21	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100148	30002	21	21	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100149	30002	21	21	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100150	30002	21	21	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100151	30002	21	21	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100152	30002	21	21	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100153	30002	21	21	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100154	30002	21	21	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100155	30002	21	21	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100156	30002	21	21	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100157	30002	21	21	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100158	30002	21	21	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100159	30002	21	21	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100160	30002	21	21	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100161	30002	21	21	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100162	30002	22	22	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100163	30002	22	22	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100164	30002	22	22	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100165	30002	22	22	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100166	30002	22	22	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100167	30002	22	22	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100168	30002	22	22	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100169	30002	22	22	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100170	30002	22	22	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100171	30002	22	22	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100172	30002	22	22	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100173	30002	22	22	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100174	30002	22	22	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100175	30002	22	22	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100176	30002	22	22	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100177	30002	22	22	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100178	30002	22	22	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100179	30002	22	22	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100180	30002	22	22	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100181	30002	22	22	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100182	30002	22	22	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100183	30002	22	22	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100184	30002	22	22	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100185	30002	23	23	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100186	30002	23	23	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100187	30002	23	23	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100188	30002	23	23	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100189	30002	23	23	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100190	30002	23	23	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100191	30002	23	23	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100192	30002	23	23	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100193	30002	23	23	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100194	30002	23	23	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100195	30002	23	23	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100196	30002	23	23	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100197	30002	23	23	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100198	30002	23	23	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100199	30002	23	23	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100200	30002	23	23	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100201	30002	23	23	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100202	30002	23	23	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100203	30002	23	23	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100204	30002	23	23	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100205	30002	23	23	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100206	30002	23	23	22	22	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100207	30002	23	23	23	23	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100208	30002	24	24	1	1	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100209	30002	24	24	2	2	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100210	30002	24	24	3	3	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100211	30002	24	24	4	4	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100212	30002	24	24	5	5	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100213	30002	24	24	6	6	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100214	30002	24	24	7	7	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100215	30002	24	24	8	8	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100216	30002	24	24	9	9	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100217	30002	24	24	10	10	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100218	30002	24	24	11	11	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100219	30002	24	24	12	12	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100220	30002	24	24	13	13	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100221	30002	24	24	14	14	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100222	30002	24	24	15	15	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100223	30002	24	24	16	16	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100224	30002	24	24	17	17	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100225	30002	24	24	18	18	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100226	30002	24	24	19	19	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100227	30002	24	24	20	20	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
100228	30002	24	24	21	21	0	1	1	1.0	0.0	0.0	0.0	350500001	0	0	0	23	1	0
