ROWID	_LvlMin|INTEGER	_LvlMax|INTEGER	_AbyssLvlMin|INTEGER	_AbyssLvlMax|INTEGER	_AbyssQuestID|INTEGER	_PartyOneNumMin|INTEGER	_PartyOneNumMax|INTEGER	_MaxUsableCoin|INTEGER	_CanEasyLevel|INTEGER	_CanNormalLevel|INTEGER	_CanHardLevel|INTEGER	_CanVeryHardLevel|INTEGER	_CanNightmareLevel|INTEGER	_HardOpenRank|INTEGER	_VeryHardOpenRank|INTEGER	_RecommendEasyLevel|INTEGER	_RecommendNormalLevel|INTEGER	_RecommendHardLevel|INTEGER	_RecommendVeryHardLevel|INTEGER	_RecommendNightmareLevel|INTEGER	_RecommendEasyPartyCount|INTEGER	_RecommendNormalPartyCount|INTEGER	_RecommendHardPartyCount|INTEGER	_RecommendVeryHardPartyCount|INTEGER	_RecommendNightmarePartyCount|INTEGER	_NeedItemID|INTEGER	_NeedItemCount|INTEGER	_JewelIndex1|INTEGER	_JewelIndex2|INTEGER	_JewelIndex3|INTEGER	_JewelIndex4|INTEGER	_JewelIndex5|INTEGER	_JewelIndex6|INTEGER	_JewelIndex7|INTEGER	_JewelIndex8|INTEGER	_JewelIndex9|INTEGER	_JewelIndex10|INTEGER	_Vehicle|BOOLEAN	_NeedMission|INTEGER	_ShareCountMap|INTEGER	_ListSort|INTEGER	_StageOutDurability|BOOLEAN	_StageDieDurability|BOOLEAN	_Weight_Easy|INTEGER	_Weight_Normal|INTEGER	_Weight_Hard|INTEGER	_Weight_VeryHard|INTEGER	_Weight_Nightmare|INTEGER	_HellMapID|INTEGER	_SlayerMapID|INTEGER	_NeedIgnoreItemID|INTEGER	_NeedIgnoreItemCount|INTEGER	_ClearMissionID|INTEGER	_Emergenceprobability|INTEGER	_EmergenceCount|INTEGER	_MaxSpecialCoin|INTEGER	_NestLevelUi|BOOLEAN	_CanChaosLevel|INTEGER	_CanHellLevel|INTEGER	_ChaosOpenRank|INTEGER	_HellOpenRank|INTEGER	_RecommendChaosLevel|INTEGER	_RecommendHellLevel|INTEGER	_RecommendChaosPartyCount|INTEGER	_RecommendHellPartyCount|INTEGER	_Weight_Chaos|INTEGER	_Weight_Hell|INTEGER	_Mercenary|BOOLEAN	_UseCoin|BOOLEAN	_StageGradeToolTip|INTEGER	_HeroExp_Easy|INTEGER	_HeroExp_Normal|INTEGER	_HeroExp_Hard|INTEGER	_HeroExp_VeryHard|INTEGER	_HeroExp_Nightmare|INTEGER	_HeroExp_Chaos|INTEGER	_HeroExp_Hell|INTEGER	_DPSLogSave|BOOLEAN	_EnterType|INTEGER	_EnteredNumMark|BOOLEAN	_PartyRebirth|BOOLEAN	_Max_Fatigue|BOOLEAN	_PartyNeedIgnoreItemID|INTEGER	_PartyNeedIgnoreItemOnly|BOOLEAN	_FTGBoostType|INTEGER	_NewBalanceFlag|INTEGER	_LevelWeightlimit|INTEGER	_PlayerCountWeightlimit|INTEGER	_ExDifficultyLvlMin|INTEGER	_ExDifficultyLvlMax|INTEGER	_ExDifficultyTypeMin|INTEGER	_ExDifficultyTypeMax|INTEGER	_PlayerCountWeightIcon|INTEGER	_DifficultyGuideEffectIcon|INTEGER	_ExDifficultyGuideEffectIcon|INTEGER	_ExDifficultyStatusPenaltytIcon|INTEGER	_EnterFatigueFlag|BOOLEAN	_LabyrinthEnterID|INTEGER
15121	93	-1	93	-1	-1	-1	1	1	1	1	1	1	0	5	5	93	93	93	93	93	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	15000	false	false	0	0	0	0	0	0	0	268456867	1	0	0	0	0	false	1	1	5	5	93	93	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
233	95	-1	95	-1	-1	-1	8	0	1	1	1	1	0	5	5	95	95	95	95	95	8	8	8	8	8	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	8	8	0	0	false	true	1018695	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	1	95	8	95	95	1	15	0	4	25	18	false	0
15094	95	-1	95	-1	-1	-1	4	-1	1	0	1	1	1	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1018695	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	1	95	95	0	22	0	4	14	18	false	0
15095	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1018695	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	1	95	95	0	22	0	4	14	18	false	0
15096	95	-1	95	-1	-1	-1	4	-1	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	1018695	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	1	95	95	0	22	0	4	14	18	false	0
15100	95	-1	95	-1	-1	-1	4	0	1	1	1	1	0	5	5	95	95	95	95	95	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	1	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	true	0	false	false	false	0	false	0	1	95	1	95	95	0	22	0	4	14	18	false	0
16231	40	-1	40	-1	-1	5	8	-1	1	1	0	1	1	5	5	40	40	40	40	40	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14057	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	40	40	8	8	0	0	false	false	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16232	40	-1	40	-1	-1	5	8	-1	1	1	0	1	1	5	5	40	40	40	40	40	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14058	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	40	40	8	8	0	0	false	false	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16233	40	-1	40	-1	-1	5	8	-1	1	1	0	1	1	5	5	40	40	40	40	40	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14059	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	40	40	8	8	0	0	false	false	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16234	40	-1	40	-1	-1	5	8	-1	1	1	0	1	1	5	5	40	40	40	40	40	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14060	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	40	40	8	8	0	0	false	false	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16235	40	-1	40	-1	-1	5	8	-1	1	1	0	1	1	5	5	40	40	40	40	40	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	14061	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	40	40	8	8	0	0	false	false	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16331	40	-1	40	-1	-1	5	8	-1	1	1	2	1	1	5	5	40	40	40	40	40	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16351	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	40	40	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16332	40	-1	40	-1	-1	5	8	-1	1	1	2	1	1	5	5	40	40	40	40	40	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16352	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	40	40	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16333	40	-1	40	-1	-1	5	8	-1	1	1	2	1	1	5	5	40	40	40	40	40	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16353	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	40	40	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16334	40	-1	40	-1	-1	5	8	-1	1	1	2	1	1	5	5	40	40	40	40	40	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16354	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	40	40	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16335	40	-1	40	-1	-1	5	8	-1	1	1	2	1	1	5	5	40	40	40	40	40	8	8	8	8	8	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16355	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	40	40	8	8	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16201	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16202	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16203	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16204	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16205	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16206	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16207	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16208	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16209	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16210	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16211	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16212	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16213	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16214	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16215	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16216	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16217	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16218	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16219	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16220	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16221	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16222	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16223	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16224	89	-1	60	-1	-1	-1	1	-1	1	1	1	1	0	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16201	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	60	60	1	1	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16301	80	-1	80	-1	-1	2	2	-1	1	1	1	1	0	5	5	80	80	80	80	80	1	1	1	1	2	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	16301	16301	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	80	80	2	2	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
15045	80	-1	80	-1	-1	-1	-1	-1	3	2	2	2	0	0	0	80	80	80	80	80	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	0	false	false	0	0	0	0	106	0	0	0	0	0	100	1	0	false	2	2	0	0	80	80	4	4	106	106	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16350	70	-1	70	-1	-1	-1	4	5	1	1	1	1	0	5	5	70	70	70	70	70	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16350	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	70	70	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16351	70	-1	70	-1	-1	-1	4	5	1	1	1	1	0	5	5	70	70	70	70	70	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16350	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	70	70	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
16352	70	-1	70	-1	-1	-1	4	5	1	1	1	1	0	5	5	70	70	70	70	70	4	4	4	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	16350	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	2	2	5	5	70	70	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
17001	40	-1	40	-1	-1	-1	1	-1	3	3	3	2	3	5	5	40	40	40	40	40	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	17001	true	true	0	0	0	111	0	0	0	0	0	0	0	0	0	false	3	3	5	5	40	40	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
17002	50	-1	50	-1	-1	-1	1	-1	3	3	3	2	3	5	5	50	50	50	50	50	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	17002	true	true	0	0	0	111	0	0	0	0	0	0	0	0	0	false	3	3	5	5	50	50	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
17003	60	-1	60	-1	-1	-1	1	-1	3	3	3	2	3	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	17003	true	true	0	0	0	111	0	0	0	0	0	0	0	0	0	false	3	3	5	5	60	60	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
17004	70	-1	70	-1	-1	-1	1	-1	3	3	3	2	3	5	5	70	70	70	70	70	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	17004	true	true	0	0	0	111	0	0	0	0	0	0	0	0	0	false	3	3	5	5	70	70	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
17306	95	-1	95	-1	-1	-1	4	-1	3	0	0	0	3	5	5	95	95	95	95	95	1	2	3	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	112	0	0	0	0	0	0	0	0	false	3	3	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	true	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
17308	95	-1	95	-1	-1	-1	4	-1	3	0	0	0	3	5	5	95	95	95	95	95	1	2	3	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	112	0	0	0	0	0	0	0	0	false	3	3	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	true	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
17310	95	-1	95	-1	-1	-1	4	-1	3	0	0	0	3	5	5	95	95	95	95	95	1	2	3	4	4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	-1	true	true	0	0	0	0	112	0	0	0	0	0	0	0	0	false	3	3	5	5	95	95	4	4	0	0	true	true	0	0	0	0	0	0	0	0	false	0	true	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
17403	10	-1	90	-1	-1	-1	1	-1	0	3	3	3	3	5	5	10	10	10	10	10	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	17403	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	3	5	5	10	10	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
17406	40	-1	90	-1	-1	-1	1	-1	0	3	3	3	3	5	5	40	40	40	40	40	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	17406	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	3	5	5	40	40	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
17408	60	-1	90	-1	-1	-1	1	-1	0	3	3	3	3	5	5	60	60	60	60	60	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	17408	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	3	5	5	60	60	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
17413	70	-1	90	-1	-1	-1	1	-1	0	3	3	3	3	5	5	70	70	70	70	70	1	1	1	1	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	17413	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	3	3	5	5	70	70	1	1	0	0	true	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
17501	93	-1	93	-1	-1	-1	2	0	1	1	1	1	0	5	5	93	93	93	93	93	2	2	2	2	2	268476723	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	false	0	0	17501	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	1	1	5	5	93	93	2	2	0	0	false	true	0	0	0	0	0	0	0	0	false	0	false	false	false	0	false	0	0	95	4	95	95	1	5	0	0	0	18	false	0
