ROWID	_NameID|INTEGER	_FunctionDescriptionID|INTEGER	_ActorIndex|INTEGER	_TalkFile|TEXT	_ScriptFile|TEXT	_Param1|INTEGER	_Param2|INTEGER	_Quest1|INTEGER	_Quest2|INTEGER	_Quest3|INTEGER	_Quest4|INTEGER	_Quest5|INTEGER	_Quest6|INTEGER	_Quest7|INTEGER	_Quest8|INTEGER	_Quest9|INTEGER	_Quest10|INTEGER	_Quest11|INTEGER	_Quest12|INTEGER	_Quest13|INTEGER	_Quest14|INTEGER	_Quest15|INTEGER	_Quest16|INTEGER	_Quest17|INTEGER	_Quest18|INTEGER	_Quest19|INTEGER	_Quest20|INTEGER	_Quest21|INTEGER	_Quest22|INTEGER	_Quest23|INTEGER	_Quest24|INTEGER	_Quest25|INTEGER	_Quest26|INTEGER	_Quest27|INTEGER	_Quest28|INTEGER	_Quest29|INTEGER	_Quest30|INTEGER	_Quest31|INTEGER	_Quest32|INTEGER	_Quest33|INTEGER	_Quest34|INTEGER	_Quest35|INTEGER	_Quest36|INTEGER	_Quest37|INTEGER	_Quest38|INTEGER	_Quest39|INTEGER	_Quest40|INTEGER	_Quest41|INTEGER	_Quest42|INTEGER	_Quest43|INTEGER	_Quest44|INTEGER	_Quest45|INTEGER	_Quest46|INTEGER	_Quest47|INTEGER	_Quest48|INTEGER	_Quest49|INTEGER	_Quest50|INTEGER	_QuestUnmarked|TEXT	_Weapon1Index|INTEGER	_Weapon2Index|INTEGER	_NpcJobIndex|INTEGER	_BeginTalk1|INTEGER	_BeginTalk2|INTEGER	_BeginTalk3|INTEGER	_BeginTalk4|INTEGER	_FinishTalk1|INTEGER	_FinishTalk2|INTEGER	_FinishTalk3|INTEGER	_FinishTalk4|INTEGER	_OpenShop1|TEXT	_OpenShop2|TEXT	_OpenShop3|TEXT	_OpenShop4|TEXT	_CloseShop1|TEXT	_CloseShop2|TEXT	_CloseShop3|TEXT	_CloseShop4|TEXT	_SizeMin|FLOAT	_SizeMax|FLOAT	_MapIndex|TEXT	_ShopIcon|BOOLEAN	_MinimapShow|BOOLEAN
1896	1000092708	0	1731	n1896_shaolong.xml	n1896_shaolong.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39320	39321	39322	39323	39324	39325	39326	39327									1.0	1.0	12	false	true
1897	1000092708	1000092883	1731	n1897_shaolong.xml	n1897_shaolong.lua	0	0	9616	9622	9623	9624	9625	9626	9618	9632	0	4725	4726	9643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	26	39320	39321	39322	39323	39324	39325	39326	39327									1.0	1.0	15	false	true
1898	1000023109	0	1734	n1898_suriya.xml	n1898_suriya.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39292	39297	0	0	39294	0	0	0									1.0	1.0		false	true
1899	1000091904	0	1733	n1899_sorceress_lantana.xml	n1899_sorceress_lantana.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39330	39332	0	0	39333	0	0	0									1.0	1.0		false	true
1900	0	0	1000	n1900_overhear.xml	n1900_overhear.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39297	0	0	0	39299	0	0	0									1.0	1.0		false	true
1901	0	0	1000	n1901_overhear.xml	n1901_overhear.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
1902	0	0	1000	n1902_overhear.xml	n1902_overhear.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
1903	1000091905	0	1098	n1903_overhear.xml	n1903_overhear.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
1904	1000091904	0	1733	n1904_sorceress_lantana.xml	n1904_sorceress_lantana.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39331	39332	0	0	39333	39332	0	0									1.0	1.0		false	true
1905	1000023109	0	1734	n1905_suriya.xml	n1905_suriya.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39285	39293	39297	0	39300	39293	0	0									1.0	1.0		false	true
1906	1000092708	0	1731	n1906_shaolong.xml	n1906_shaolong.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39318	39320	0	0	39324	0	0	0									1.0	1.0		false	true
1907	1000092708	0	1731	n1907_shaolong.xml	n1907_shaolong.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39318	39320	0	0	39324	0	0	0									1.0	1.0		false	true
1908	1000091919	0	1739	n1908_machina.xml	n1908_machina.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39318	39320	0	0	39326	39327	0	0									1.0	1.0		false	true
1909	1000021972	0	1534	n1909_sidel.xml	n1909_sidel.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	11849	0	0	0	11935	0	0	0									1.0	1.0		false	true
1910	1000023109	0	1734	n1910_suriya.xml	n1910_suriya.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
1911	0	0	1098	n1911_light_pole.xml	n1911_light_pole.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
1912	1000092708	0	1731	n1912_shaolong.xml	n1912_shaolong.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39314	39318	0	0	39310	39327	0	0									1.0	1.0		false	true
1913	1000091904	0	1733	n1913_sorceress_lantana.xml	n1913_sorceress_lantana.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39331	39331	0	0	39333	39334	0	0									1.0	1.0		false	true
1914	1000000373	0	1732	n1914_cleric_chris.xml	n1914_cleric_chris.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39345	39347	0	0	39349	0	0	0									1.0	1.0		false	true
1915	1000023109	0	1734	n1915_suriya.xml	n1915_suriya.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39291	39296	0	0	39298	39300	0	0									1.0	1.0		false	true
1916	1000091904	0	1733	n1916_sorceress_lantana.xml	n1916_sorceress_lantana.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39331	39331	0	0	39630	0	0	0									1.0	1.0		false	true
1917	1000091938	0	1098	n1917_light_pole.xml	n1917_light_pole.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
1918	1000091939	0	1732	n1918_cleric_chris.xml	n1918_cleric_chris.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	39348	39349	39346	0									1.0	1.0		false	true
1919	1000091904	0	1733	n1919_sorceress_lantana.xml	n1919_sorceress_lantana.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39331	39331	0	0	39333	39334	0	0									1.0	1.0		false	true
1920	1000023109	0	1734	n1920_suriya.xml	n1920_suriya.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39296	0	0	0	39300	0	0	0									1.0	1.0		false	true
1921	1000091904	0	1733	n1921_sorceress_lantana.xml	n1921_sorceress_lantana.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39331	39331	0	0	39333	39334	0	0									1.0	1.0		false	true
1922	1000023109	0	1734	n1922_suriya.xml	n1922_suriya.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39288	39290	0	0	0	0	0	0									1.0	1.0		false	true
1923	0	0	1098	n1923_light_pole.xml	n1923_light_pole.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
1924	1000089971	0	1735	n1924_lencea_charlotte.xml	n1924_lencea_charlotte.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
1925	1000023109	0	1734	n1925_suriya.xml	n1925_suriya.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39296	0	0	0	39300	0	0	0									1.0	1.0		false	true
1926	1000092708	0	1731	n1926_shaolong.xml	n1926_shaolong.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39328	0	0	0	39329	0	0	0									1.0	1.0		false	true
1927	1000023109	0	1734	n1927_suriya.xml	n1927_suriya.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39302	0	0	0	39303	0	0	0									1.0	1.0		false	true
1928	1000092708	0	1731	n1928_shaolong.xml	n1928_shaolong.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39321	39320	39322	39323	39324	39325	39326	0									1.0	1.0		false	true
1929	1000023109	0	1734	n1929_suriya.xml	n1929_suriya.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39298	0	0	0	39301	0	0	0									1.0	1.0		false	true
1930	1000092708	0	1731	n1930_shaolong.xml	n1930_shaolong.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	39320	39321	39322	39323	39324	39325	39326	39327									1.0	1.0	14	false	true
2000	1000091148	0	1726	n2000_merca_warp_guard.xml	n2000_merca_warp_guard.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0	54	false	true
2001	0	0	1144			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2002	0	0	1637			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		79	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2003	0	0	1729			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2004	0	0	1730			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2005	0	0	1730			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2006	1000090411	0	1688	n2006_wind_mad_bard.xml	n2006_wind_mad_bard.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2007	1000091747	0	90013	n2007_sterope.xml	n2007_sterope.lua	0	0	4773	4774	4775	4776	4777	4778	4903	4904	4905	4987	4989	9829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	40045	40046	0	0	40047	0	0	0									1.0	1.0	54	false	true
2008	1000091611	0	1544	n2008_attenuata.xml	n2008_attenuata.lua	0	0	4928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	40040	0	0	0	40041	0	0	0									1.0	1.0	54	false	true
2009	1000091612	0	1545	n2009_schlabach.xml	n2009_schlabach.lua	0	0	4921	4922	9830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0	54	false	true
2010	1000091920	0	1097	n2010_book_pile.xml	n2010_book_pile.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2011	0	0	1098	n2011_hideout_inside.xml	n2011_hideout_inside.lua	0	0	4700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0	54	false	true
2012	1000085904	0	1717	n2012_wind_hiver2.xml	n2012_wind_hiver2.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2013	0	0	1718			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2014	0	0	1710			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2015	1000094432	1000129314	99012	n2015_galperiah3.xml	n2015_galperiah3.lua	0	0	0	0	0	0	0	0	0	3662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0	11	false	true
2016	1000097223	0	1167	n2016_darklair_praline.xml	n2016_darklair_praline.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2017	1000097944	0	1740	n2017_darklair_parfait.xml	n2017_darklair_parfait.lua	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2018	1000097944	0	1740	n2018_darklair_parfait.xml	n2018_darklair_parfait.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2019	1000101788	0	1741	n2019_darkavenger.xml	n2019_darkavenger.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2020	1000022693	0	70021	n2020_yuvenciel.xml	n2020_yuvenciel.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2021	1000097944	0	1740	n2021_darklair_parfait.xml	n2021_darklair_parfait.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2022	1000082769	0	1741	n2022_darkavenger.xml	n2022_darkavenger.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2023	1000097944	0	1740	n2023_darklair_parfait.xml	n2023_darklair_parfait.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2024	1000098956	0	1097	n2024_fountain_device.xml	n2024_fountain_device.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2025	1000098956	0	1097	n2025_climb_device.xml	n2025_climb_device.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2026	1000098957	0	1742	n2026_investigator_answer.xml	n2026_investigator_answer.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2027	1000085907	0	1743	n2027_fountain_grele.xml	n2027_fountain_grele.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	43800	43801	43802	43803	43804	43805	43806	43807									1.0	1.0		false	true
2028	1000098957	0	1742	n2028_fountain_answer.xml	n2028_fountain_answer.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2029	1000085907	0	1743	n2029_climb_grele.xml	n2029_climb_grele.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	43800	43801	43802	43803	43804	43805	43806	43807									1.0	1.0		false	true
2030	1000098958	0	1600	n2030_sorceress_yor.xml	n2030_sorceress_yor.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0	54	false	true
2031	1000098958	0	1600	n2031_climb_yor.xml	n2031_climb_yor.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2032	1000085907	0	1743	n2032_merca_grele.xml	n2032_merca_grele.lua	0	0	9744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	43800	43801	43802	43803	43804	43805	43806	43807									1.0	1.0	54	false	true
2033	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0		false	true
2034	1000085907	0	1743	n2034_wind_grele.xml	n2034_wind_grele.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	43800	43801	43802	43803	43804	43805	43806	43807									1.0	1.0		false	true
2035	1000085907	0	1743	n2035_cityhall_grele.xml	n2035_cityhall_grele.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	43800	43801	43802	43803	43804	43805	43806	43807									1.0	1.0	54	false	true
2036	1000085909	0	1729	n2036_merca_iris.xml	n2036_merca_iris.lua	0	0	9746	9832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	43808	43809	40006	40007	43810	40009	40010	40011									1.0	1.0	54	false	true
2037	1000099774	0	1744	n2037_stoker.xml	n2037_stoker.lua	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0									1.0	1.0	54	false	true
