ROWID	_Activate|INTEGER	_TitleNameID|INTEGER	_TitleNameIDParam|TEXT	_SubTitleNameID|INTEGER	_SubTitleNameIDParam|TEXT	_NpcIconID|INTEGER	_AchieveEvent|INTEGER	_Achieve1Type|INTEGER	_Achieve1Param|INTEGER	_Achieve1Operator|INTEGER	_Achieve2Type|INTEGER	_Achieve2Param|INTEGER	_Achieve2Operator|INTEGER	_Achieve3Type|INTEGER	_Achieve3Param|INTEGER	_Achieve3Operator|INTEGER	_Achieve4Type|INTEGER	_Achieve4Param|INTEGER	_Achieve4Operator|INTEGER	_Achieve5Type|INTEGER	_Achieve5Param|INTEGER	_Achieve5Operator|INTEGER	_CounterParam|INTEGER	_CounterOperator|INTEGER	_AchieveCheckType|BOOLEAN	_GuildMissionGrade|INTEGER	_GuildMissionRatio|INTEGER	_StartRewardItemID1|INTEGER	_StartRewardItemAmount1|INTEGER	_StartRewardItemID2|INTEGER	_StartRewardItemAmount2|INTEGER	_StartRewardItemID3|INTEGER	_StartRewardItemAmount3|INTEGER	_StartRewardItemID4|INTEGER	_StartRewardItemAmount4|INTEGER	_StartRewardItemID5|INTEGER	_StartRewardItemAmount5|INTEGER	_EndRewardItemID1|INTEGER	_EndRewardItemAmount1|INTEGER	_EndRewardItemID2|INTEGER	_EndRewardItemAmount2|INTEGER	_EndRewardItemID3|INTEGER	_EndRewardItemAmount3|INTEGER	_EndRewardItemID4|INTEGER	_EndRewardItemAmount4|INTEGER	_EndRewardItemID5|INTEGER	_EndRewardItemAmount5|INTEGER	_IsAchieveNotice|INTEGER	_IsAchieveGuildNotice|INTEGER	_AchieveIcon|INTEGER	_ListSort|INTEGER	_StartTime|TEXT	_EndTime|TEXT
636	1	1000156393	{1000024249},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	140	0	false	16	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
637	1	1000156393	{1000044653},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	140	0	false	17	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
638	1	1000156393	{1000037963},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	140	0	false	18	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
639	1	1000156393	{1000044654},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	140	0	false	19	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
640	1	1000156393	{1000019985},{1000161506},{1000160386}	1000161601	{2404},{1000000427},{1000159121},{9680}	56	106	10	303	0	13	268487540	0	125	1	0	0	0	0	0	0	0	140	0	false	20	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	9	201910020900	210012300900
641	1	1000156393	{1000024924},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	140	0	false	11	1333	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
642	1	1000156393	{1000029592},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	140	0	false	12	1333	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
643	1	1000156393	{1000044652},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	140	0	false	13	1333	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
644	1	1000156393	{1000037948},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	140	0	false	14	1333	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
645	1	1000156393	{1000037851},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	140	0	false	15	1333	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
646	1	1000156393	{1000024249},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	140	0	false	16	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
647	1	1000156393	{1000044653},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	140	0	false	17	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
648	1	1000156393	{1000037963},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	140	0	false	18	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
649	1	1000156393	{1000044654},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	140	0	false	19	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
650	1	1000156393	{1000019985},{1000161506},{1000160387}	1000161601	{1000022961},{1000023867},{1000159122},{9680}	45	106	10	715	0	13	268487541	0	125	1	0	0	0	0	0	0	0	140	0	false	20	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	10	201910020900	210012300900
651	1	1000156393	{1000024924},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	140	0	false	11	1333	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
652	1	1000156393	{1000029592},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	140	0	false	12	1333	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
653	1	1000156393	{1000044652},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	140	0	false	13	1333	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
654	1	1000156393	{1000037948},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	140	0	false	14	1333	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
655	1	1000156393	{1000037851},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	140	0	false	15	1333	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
656	1	1000156393	{1000024249},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	140	0	false	16	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
657	1	1000156393	{1000044653},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	140	0	false	17	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
658	1	1000156393	{1000037963},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	140	0	false	18	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
659	1	1000156393	{1000044654},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	140	0	false	19	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
660	1	1000156393	{1000019985},{1000161506},{1000160388}	1000161601	{2404},{1000000385},{1000159123},{9680}	6	106	10	32	0	13	268487542	0	125	1	0	0	0	0	0	0	0	140	0	false	20	1333	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	11	201910020900	210012300900
661	1	1000156393	{1000024924},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	145	0	false	11	2681	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
662	1	1000156393	{1000029592},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	145	0	false	12	2681	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
663	1	1000156393	{1000044652},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	145	0	false	13	2681	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
664	1	1000156393	{1000037948},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	145	0	false	14	2681	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
665	1	1000156393	{1000037851},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	145	0	false	15	2681	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
666	1	1000156393	{1000024249},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	145	0	false	16	2681	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
667	1	1000156393	{1000044653},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	145	0	false	17	2681	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
668	1	1000156393	{1000037963},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	145	0	false	18	2681	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
669	1	1000156393	{1000044654},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	145	0	false	19	2681	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
670	1	1000156393	{1000019985},{1000161507},{1000160389}	1000161601	{1000000828},{1000000397},{1000159128},{9680}	33	106	10	44	0	13	268487547	0	125	1	0	0	0	0	0	0	0	145	0	false	20	2681	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	12	201910020900	210012300900
671	1	1000156393	{1000024924},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	145	0	false	11	1804	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
672	1	1000156393	{1000029592},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	145	0	false	12	1804	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
673	1	1000156393	{1000044652},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	145	0	false	13	1804	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
674	1	1000156393	{1000037948},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	145	0	false	14	1804	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
675	1	1000156393	{1000037851},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	145	0	false	15	1804	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
676	1	1000156393	{1000024249},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	145	0	false	16	1804	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
677	1	1000156393	{1000044653},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	145	0	false	17	1804	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
678	1	1000156393	{1000037963},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	145	0	false	18	1804	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
679	1	1000156393	{1000044654},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	145	0	false	19	1804	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
680	1	1000156393	{1000019985},{1000161507},{1000160390}	1000161601	{1000000828},{1000008237},{1000159129},{9680}	17	106	10	277	0	13	268487548	0	125	1	0	0	0	0	0	0	0	145	0	false	20	1804	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	13	201910020900	210012300900
681	1	1000156393	{1000024924},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	145	0	false	11	2900	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
682	1	1000156393	{1000029592},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	145	0	false	12	2900	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
683	1	1000156393	{1000044652},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	145	0	false	13	2900	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
684	1	1000156393	{1000037948},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	145	0	false	14	2900	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
685	1	1000156393	{1000037851},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	145	0	false	15	2900	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
686	1	1000156393	{1000024249},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	145	0	false	16	2900	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
687	1	1000156393	{1000044653},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	145	0	false	17	2900	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
688	1	1000156393	{1000037963},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	145	0	false	18	2900	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
689	1	1000156393	{1000044654},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	145	0	false	19	2900	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
690	1	1000156393	{1000019985},{1000161507},{1000160391}	1000161601	{1000022961},{1000021979},{1000159130},{9680}	42	106	10	714	0	13	268487549	0	125	1	0	0	0	0	0	0	0	145	0	false	20	2900	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	14	201910020900	210012300900
691	1	1000156393	{1000024924},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	145	0	false	11	2939	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
692	1	1000156393	{1000029592},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	145	0	false	12	2939	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
693	1	1000156393	{1000044652},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	145	0	false	13	2939	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
694	1	1000156393	{1000037948},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	145	0	false	14	2939	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
695	1	1000156393	{1000037851},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	145	0	false	15	2939	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
696	1	1000156393	{1000024249},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	145	0	false	16	2939	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
697	1	1000156393	{1000044653},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	145	0	false	17	2939	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
698	1	1000156393	{1000037963},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	145	0	false	18	2939	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
699	1	1000156393	{1000044654},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	145	0	false	19	2939	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
700	1	1000156393	{1000019985},{1000161507},{1000160392}	1000161601	{1000000828},{1000003206},{1000159131},{9680}	65	106	10	49	0	13	268487550	0	125	1	0	0	0	0	0	0	0	145	0	false	20	2939	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	15	201910020900	210012300900
701	1	1000156393	{1000024924},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	145	0	false	11	1289	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
702	1	1000156393	{1000029592},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	145	0	false	12	1289	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
703	1	1000156393	{1000044652},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	145	0	false	13	1289	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
704	1	1000156393	{1000037948},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	145	0	false	14	1289	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
705	1	1000156393	{1000037851},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	145	0	false	15	1289	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
706	1	1000156393	{1000024249},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	145	0	false	16	1289	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
707	1	1000156393	{1000044653},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	145	0	false	17	1289	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
708	1	1000156393	{1000037963},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	145	0	false	18	1289	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
709	1	1000156393	{1000044654},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	145	0	false	19	1289	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
710	1	1000156393	{1000019985},{1000161507},{1000160393}	1000161601	{1000144687},{1000144916},{1000159132},{9680}	86	106	10	2648	0	13	268487551	0	125	1	0	0	0	0	0	0	0	145	0	false	20	1289	268487921	13	0	0	0	0	0	0	0	0	268487921	10	0	0	0	0	0	0	0	0	0	1	1	16	201910020900	210012300900
711	1	1000156393	{1000024924},{1000161507},{1000160394}	1000161601	{1000144687},{1000144860},{1000159133},{9680}	74	106	10	2654	0	13	268487552	0	125	1	0	0	0	0	0	0	0	145	0	false	11	1804	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	17	201910020900	210012300900
712	1	1000156393	{1000029592},{1000161507},{1000160394}	1000161601	{1000144687},{1000144860},{1000159133},{9680}	74	106	10	2654	0	13	268487552	0	125	1	0	0	0	0	0	0	0	145	0	false	12	1804	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	17	201910020900	210012300900
713	1	1000156393	{1000044652},{1000161507},{1000160394}	1000161601	{1000144687},{1000144860},{1000159133},{9680}	74	106	10	2654	0	13	268487552	0	125	1	0	0	0	0	0	0	0	145	0	false	13	1804	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	17	201910020900	210012300900
714	1	1000156393	{1000037948},{1000161507},{1000160394}	1000161601	{1000144687},{1000144860},{1000159133},{9680}	74	106	10	2654	0	13	268487552	0	125	1	0	0	0	0	0	0	0	145	0	false	14	1804	268487921	12	0	0	0	0	0	0	0	0	268487921	9	0	0	0	0	0	0	0	0	0	1	1	17	201910020900	210012300900
