ROWID	_Activate|INTEGER	_Type|INTEGER	_MainCategory|INTEGER	_SubCategoryID|TEXT	_TitleNameID|INTEGER	_SubTitleNameID|INTEGER	_TitleNameIDParam|TEXT	_SubTitleNameIDParam|TEXT	_Icon|INTEGER	_AchieveIcon|INTEGER	_RewardAppellation|INTEGER	_RewardPoint|INTEGER	_IsAchieveNotice|BOOLEAN	_GainEvent|INTEGER	_Gain1Type|INTEGER	_Gain1Param|INTEGER	_Gain1Operator|INTEGER	_Gain2Type|INTEGER	_Gain2Param|INTEGER	_Gain2Operator|INTEGER	_Gain3Type|INTEGER	_Gain3Param|INTEGER	_Gain3Operator|INTEGER	_Gain4Type|INTEGER	_Gain4Param|INTEGER	_Gain4Operator|INTEGER	_Gain5Type|INTEGER	_Gain5Param|INTEGER	_Gain5Operator|INTEGER	_AchieveEvent|INTEGER	_Achieve1Type|INTEGER	_Achieve1Param|INTEGER	_Achieve1Operator|INTEGER	_Achieve2Type|INTEGER	_Achieve2Param|INTEGER	_Achieve2Operator|INTEGER	_Achieve3Type|INTEGER	_Achieve3Param|INTEGER	_Achieve3Operator|INTEGER	_Achieve4Type|INTEGER	_Achieve4Param|INTEGER	_Achieve4Operator|INTEGER	_Achieve5Type|INTEGER	_Achieve5Param|INTEGER	_Achieve5Operator|INTEGER	_GainCheckType|BOOLEAN	_AchieveCheckType|BOOLEAN	_SystemMsg|INTEGER	_MailID|INTEGER
3215	0	0	3	10125/10111	1000060519	1000060521		{1000059657}	1	0	1262	10	false	2	1	70	4	3	11	0	0	0	0	0	0	0	0	0	0	63	20	3215	0	3	14301	0	4	4	0	0	0	0	0	0	0	false	false	0	0
3216	0	0	0	9701	1000058505	1000058507			0	0	0	0	false	2	1	1	0	3	13022	0	0	0	0	0	0	0	0	0	0	2	1	1	0	3	13022	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3217	1	0	0	9701/8541	1000060384	1000060392			0	0	1257	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3218	1	0	0	9701/8541	1000060385	1000060393		1	0	0	1258	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	85	1	4	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3219	1	0	0	9701/8541	1000060386	1000060393		10	0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	85	10	4	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3220	1	0	0	9701/8541	1000060387	1000060393		50	0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	85	50	4	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3221	1	0	0	9701/8541	1000060388	1000060393		100	0	0	1259	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	85	100	4	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3222	1	0	0	9701/8541	1000060389	1000060393		300	0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	85	300	4	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3223	1	0	0	9701/8541	1000060390	1000060393		1000	0	0	1260	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	85	1000	4	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3224	1	0	0	9701/8541	1000060391	1000060393		10000	0	0	1261	10	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	85	10000	4	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3225	0	2	1		0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	20	3225	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3226	0	2	1		0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	20	3226	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3227	0	2	1		0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	20	3227	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3228	0	2	1		0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	20	3228	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3229	0	2	1		0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	20	3229	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3230	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2152
3231	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2152
3232	1	6	0	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2152
3233	0	0	0	10136/10202	1000060749	1000056548		{10198}	0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	84	10194	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2103
3234	0	0	0	10136/10202	1000060749	1000056548		{10199}	0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	84	10195	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2104
3235	0	0	0	10136/10202	1000060749	1000056548		{10200}	0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	84	10196	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2105
3236	0	0	0	10136/10202	1000060749	1000056548		{10201}	0	0	0	10	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	84	10197	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2106
3237	0	0	0	10136/10203	1000060749	1000060982		{1000060981},{10117}	0	0	0	10	false	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14085	0	4	4	0	87	1073787666	0	0	0	0	0	0	0	false	false	0	2153
3238	0	0	0	10136/10203	1000060749	1000060984		{1000060983},{10117}	0	0	0	10	false	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14085	0	4	4	0	87	1073787668	0	0	0	0	0	0	0	false	false	0	2153
3239	0	0	0	10136/10203	1000060749	1000060984		{1000060985},{10117}	0	0	0	10	false	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14085	0	4	4	0	87	1073787670	0	0	0	0	0	0	0	false	false	0	2153
3240	0	0	0	10136/10203	1000060749	1000060984		{1000060986},{10117}	0	0	0	10	false	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14085	0	4	4	0	87	1073787672	0	0	0	0	0	0	0	false	false	0	2153
3241	0	0	0	10136/10203	1000060749	1000060982		{1000060987},{10117}	0	0	0	10	false	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14085	0	4	4	0	87	1073787674	0	0	0	0	0	0	0	false	false	0	2153
3242	0	0	0	10136/10203	1000060749	1000060982		{1000060988},{10117}	0	0	0	10	false	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14085	0	4	4	0	87	1073787676	0	0	0	0	0	0	0	false	false	0	2153
3243	0	0	0	10136/10203	1000060749	1000060982			0	0	0	10	false	2	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14085	0	4	4	0	87	1073787678	0	0	0	0	0	0	0	false	false	0	2153
3244	0	0	0	10136/10203	1000060749	1000060982		{1000060981},{9794}	0	0	0	10	false	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14002	0	4	4	0	87	1073787666	0	0	0	0	0	0	0	false	false	0	2154
3245	0	0	0	10136/10203	1000060749	1000060984		{1000060983},{9794}	0	0	0	10	false	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14002	0	4	4	0	87	1073787668	0	0	0	0	0	0	0	false	false	0	2154
3246	0	0	0	10136/10203	1000060749	1000060984		{1000060985},{9794}	0	0	0	10	false	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14002	0	4	4	0	87	1073787670	0	0	0	0	0	0	0	false	false	0	2154
3247	0	0	0	10136/10203	1000060749	1000060984		{1000060986},{9794}	0	0	0	10	false	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14002	0	4	4	0	87	1073787672	0	0	0	0	0	0	0	false	false	0	2154
3248	0	0	0	10136/10203	1000060749	1000060982		{1000060987},{9794}	0	0	0	10	false	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14002	0	4	4	0	87	1073787674	0	0	0	0	0	0	0	false	false	0	2154
3249	0	0	0	10136/10203	1000060749	1000060982		{1000060988},{9794}	0	0	0	10	false	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14002	0	4	4	0	87	1073787676	0	0	0	0	0	0	0	false	false	0	2154
3250	0	0	0	10136/10203	1000060749	1000060982			0	0	0	10	false	2	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14002	0	4	4	0	87	1073787678	0	0	0	0	0	0	0	false	false	0	2154
3251	0	0	0	10136/10203	1000060749	1000060989		{1000060981},{9792},{10114}	0	0	0	10	false	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14023	0	4	0	0	87	1073787666	0	0	0	0	0	0	0	false	false	0	2155
3252	0	0	0	10136/10203	1000060749	1000060990		{1000060983},{9792},{10114}	0	0	0	10	false	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14023	0	4	0	0	87	1073787668	0	0	0	0	0	0	0	false	false	0	2155
3253	0	0	0	10136/10203	1000060749	1000060990		{1000060985},{9792},{10114}	0	0	0	10	false	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14023	0	4	0	0	87	1073787670	0	0	0	0	0	0	0	false	false	0	2155
3254	0	0	0	10136/10203	1000060749	1000060990		{1000060986},{9792},{10114}	0	0	0	10	false	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14023	0	4	0	0	87	1073787672	0	0	0	0	0	0	0	false	false	0	2155
3255	0	0	0	10136/10203	1000060749	1000060989		{1000060987},{9792},{10114}	0	0	0	10	false	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14023	0	4	0	0	87	1073787674	0	0	0	0	0	0	0	false	false	0	2155
3256	0	0	0	10136/10203	1000060749	1000060989		{1000060988},{9792},{10114}	0	0	0	10	false	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14023	0	4	0	0	87	1073787676	0	0	0	0	0	0	0	false	false	0	2155
3257	0	0	0	10136/10203	1000060749	1000060982			0	0	0	10	false	2	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14023	0	4	0	0	87	1073787678	0	0	0	0	0	0	0	false	false	0	2155
3258	0	0	0	10136/10203	1000060749	1000060989		{1000060981},{10120},{10114}	0	0	0	10	false	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14038	0	4	0	0	87	1073787666	0	0	0	0	0	0	0	false	false	0	2155
3259	0	0	0	10136/10203	1000060749	1000060990		{1000060983},{10120},{10114}	0	0	0	10	false	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14038	0	4	0	0	87	1073787668	0	0	0	0	0	0	0	false	false	0	2155
3260	0	0	0	10136/10203	1000060749	1000060990		{1000060985},{10120},{10114}	0	0	0	10	false	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14038	0	4	0	0	87	1073787670	0	0	0	0	0	0	0	false	false	0	2155
3261	0	0	0	10136/10203	1000060749	1000060990		{1000060986},{10120},{10114}	0	0	0	10	false	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14038	0	4	0	0	87	1073787672	0	0	0	0	0	0	0	false	false	0	2155
3262	0	0	0	10136/10203	1000060749	1000060989		{1000060987},{10120},{10114}	0	0	0	10	false	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14038	0	4	0	0	87	1073787674	0	0	0	0	0	0	0	false	false	0	2155
3263	0	0	0	10136/10203	1000060749	1000060989		{1000060988},{10120},{10114}	0	0	0	10	false	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14038	0	4	0	0	87	1073787676	0	0	0	0	0	0	0	false	false	0	2155
3264	0	0	0	10136/10203	1000060749	1000060982			0	0	0	10	false	2	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14038	0	4	0	0	87	1073787678	0	0	0	0	0	0	0	false	false	0	2155
3265	0	0	0	10136/10203	1000060749	1000060989		{1000060981},{10121},{10114}	0	0	0	10	false	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14049	0	4	0	0	87	1073787666	0	0	0	0	0	0	0	false	false	0	2156
3266	0	0	0	10136/10203	1000060749	1000060990		{1000060983},{10121},{10114}	0	0	0	10	false	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14049	0	4	0	0	87	1073787668	0	0	0	0	0	0	0	false	false	0	2156
3267	0	0	0	10136/10203	1000060749	1000060990		{1000060985},{10121},{10114}	0	0	0	10	false	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14049	0	4	0	0	87	1073787670	0	0	0	0	0	0	0	false	false	0	2156
3268	0	0	0	10136/10203	1000060749	1000060990		{1000060986},{10121},{10114}	0	0	0	10	false	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14049	0	4	0	0	87	1073787672	0	0	0	0	0	0	0	false	false	0	2156
3269	0	0	0	10136/10203	1000060749	1000060989		{1000060987},{10121},{10114}	0	0	0	10	false	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14049	0	4	0	0	87	1073787674	0	0	0	0	0	0	0	false	false	0	2156
3270	0	0	0	10136/10203	1000060749	1000060989		{1000060988},{10121},{10114}	0	0	0	10	false	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14049	0	4	0	0	87	1073787676	0	0	0	0	0	0	0	false	false	0	2156
3271	0	0	0	10136/10203	1000060749	1000060982			0	0	0	10	false	2	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14049	0	4	0	0	87	1073787678	0	0	0	0	0	0	0	false	false	0	2156
3272	0	0	0	10136/10203	1000060749	1000060989		{1000060981},{10062},{10114}	0	0	0	10	false	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14196	0	4	0	0	87	1073787666	0	0	0	0	0	0	0	false	false	0	2156
3273	0	0	0	10136/10203	1000060749	1000060990		{1000060983},{10062},{10114}	0	0	0	10	false	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14196	0	4	0	0	87	1073787668	0	0	0	0	0	0	0	false	false	0	2156
3274	0	0	0	10136/10203	1000060749	1000060990		{1000060985},{10062},{10114}	0	0	0	10	false	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14196	0	4	0	0	87	1073787670	0	0	0	0	0	0	0	false	false	0	2156
3275	0	0	0	10136/10203	1000060749	1000060990		{1000060986},{10062},{10114}	0	0	0	10	false	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14196	0	4	0	0	87	1073787672	0	0	0	0	0	0	0	false	false	0	2156
3276	0	0	0	10136/10203	1000060749	1000060989		{1000060987},{10062},{10114}	0	0	0	10	false	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14196	0	4	0	0	87	1073787674	0	0	0	0	0	0	0	false	false	0	2156
3277	0	0	0	10136/10203	1000060749	1000060989		{1000060988},{10062},{10114}	0	0	0	10	false	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14196	0	4	0	0	87	1073787676	0	0	0	0	0	0	0	false	false	0	2156
3278	0	0	0	10136/10203	1000060749	1000060982			0	0	0	10	false	2	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14196	0	4	0	0	87	1073787678	0	0	0	0	0	0	0	false	false	0	2156
3279	0	0	0	10136/10203	1000060749	1000060982		{1000060981},{10078}	0	0	0	10	false	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14100	0	4	4	0	87	1073787666	0	0	0	0	0	0	0	false	false	0	2157
3280	0	0	0	10136/10203	1000060749	1000060984		{1000060983},{10078}	0	0	0	10	false	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14100	0	4	4	0	87	1073787668	0	0	0	0	0	0	0	false	false	0	2157
3281	0	0	0	10136/10203	1000060749	1000060984		{1000060985},{10078}	0	0	0	10	false	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14100	0	4	4	0	87	1073787670	0	0	0	0	0	0	0	false	false	0	2157
3282	0	0	0	10136/10203	1000060749	1000060984		{1000060986},{10078}	0	0	0	10	false	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14100	0	4	4	0	87	1073787672	0	0	0	0	0	0	0	false	false	0	2157
3283	0	0	0	10136/10203	1000060749	1000060982		{1000060987},{10078}	0	0	0	10	false	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14100	0	4	4	0	87	1073787674	0	0	0	0	0	0	0	false	false	0	2157
3284	0	0	0	10136/10203	1000060749	1000060982		{1000060988},{10078}	0	0	0	10	false	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14100	0	4	4	0	87	1073787676	0	0	0	0	0	0	0	false	false	0	2157
3285	0	0	0	10136/10203	1000060749	1000060982			0	0	0	10	false	2	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14100	0	4	4	0	87	1073787678	0	0	0	0	0	0	0	false	false	0	2157
3286	0	0	0	10136/10203	1000060749	1000060982		{1000060981},{10076}	0	0	0	10	false	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14151	0	4	4	0	87	1073787666	0	0	0	0	0	0	0	false	false	0	2157
3287	0	0	0	10136/10203	1000060749	1000060984		{1000060983},{10076}	0	0	0	10	false	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14151	0	4	4	0	87	1073787668	0	0	0	0	0	0	0	false	false	0	2157
3288	0	0	0	10136/10203	1000060749	1000060984		{1000060985},{10076}	0	0	0	10	false	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14151	0	4	4	0	87	1073787670	0	0	0	0	0	0	0	false	false	0	2157
3289	0	0	0	10136/10203	1000060749	1000060984		{1000060986},{10076}	0	0	0	10	false	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14151	0	4	4	0	87	1073787672	0	0	0	0	0	0	0	false	false	0	2157
3290	0	0	0	10136/10203	1000060749	1000060982		{1000060987},{10076}	0	0	0	10	false	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14151	0	4	4	0	87	1073787674	0	0	0	0	0	0	0	false	false	0	2157
3291	0	0	0	10136/10203	1000060749	1000060982		{1000060988},{10076}	0	0	0	10	false	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14151	0	4	4	0	87	1073787676	0	0	0	0	0	0	0	false	false	0	2157
3292	0	0	0	10136/10203	1000060749	1000060982			0	0	0	10	false	2	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14151	0	4	4	0	87	1073787678	0	0	0	0	0	0	0	false	false	0	2157
3293	0	0	0	10136/10203	1000060749	1000060751		0	0	0	0	10	false	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14301	0	4	4	0	87	1073787666	0	0	0	0	0	0	0	false	false	0	0
3294	0	0	0	10136/10203	1000060749	1000060752		0	0	0	0	10	false	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14301	0	4	4	0	87	1073787668	0	0	0	0	0	0	0	false	false	0	0
3295	0	0	0	10136/10203	1000060749	1000060753		0	0	0	0	10	false	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14301	0	4	4	0	87	1073787670	0	0	0	0	0	0	0	false	false	0	0
3296	0	0	0	10136/10203	1000060749	1000060754		0	0	0	0	10	false	2	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14301	0	4	4	0	87	1073787672	0	0	0	0	0	0	0	false	false	0	0
3297	0	0	0	10136/10203	1000060749	1000060755		0	0	0	0	10	false	2	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14301	0	4	4	0	87	1073787674	0	0	0	0	0	0	0	false	false	0	0
3298	0	0	0	10136/10203	1000060749	1000060756		0	0	0	0	10	false	2	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14301	0	4	4	0	87	1073787676	0	0	0	0	0	0	0	false	false	0	0
3299	0	0	0	10136/10203	1000060749	1000060757		0	0	0	0	10	false	2	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14301	0	4	4	0	87	1073787678	0	0	0	0	0	0	0	false	false	0	0
3300	1	3	0	10204	1000051406	1000061011		{1000051406}	0	0	1051	0	false	5	13	805307270	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	805307270	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3301	1	3	0	10204	1000051407	1000061011		{1000051407}	0	0	1052	0	false	5	13	805307271	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	805307271	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3302	1	3	0	10204	1000051408	1000061011		{1000051408}	0	0	1053	0	false	5	13	805307272	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	805307272	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3303	1	3	0	10204	1000051409	1000061011		{1000051409}	0	0	1054	0	false	5	13	805307273	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	805307273	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3304	1	3	0	10204	1000051410	1000061011		{1000051410}	0	0	1055	0	false	5	13	805307274	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	805307274	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3305	0	7	0	0	1000061531	1000032200		{2404}	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2211
3306	0	7	0	0	1000061532	1000061545			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	93	1	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2212
3307	0	7	0	0	1000061533	1000065491			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14084	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2213
3308	0	7	0	0	1000061534	1000032200		{9766}	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2214
3309	0	7	0	0	1000061535	1000061547		{2230}	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	51	38	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2215
3310	0	7	0	0	1000061536	1000081450			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	14002	0	4	4	0	36	2	4	0	0	0	0	0	0	false	false	0	2216
3311	0	7	0	0	1000061537	1000032200		{2407}	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2217
3312	0	7	0	0	1000061538	1000081451			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	3370	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2218
3313	0	7	0	0	1000061539	1000061547		{1000057569}	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	51	139	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2219
3314	0	7	0	0	1000061540	1000061550			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	93	2	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2220
3315	0	7	0	0	1000061541	1000081452			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	3371	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2221
3316	0	7	0	0	1000061542	1000081453			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	3372	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2222
3317	0	7	0	0	1000061543	1000061547		{1000054149}	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	51	132	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2223
3318	0	7	0	0	1000061544	1000081454			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	3373	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	2224
3319	1	5	1	0	0	0			0	0	0	0	false	1	1	15	4	7	7	0	0	0	0	0	0	0	0	0	0	1	1	15	4	7	7	0	1	45	5	0	0	0	0	0	0	false	false	0	0
3320	1	5	1	0	0	0			0	0	0	0	false	14	31	4356	0	0	0	0	0	0	0	0	0	0	0	0	0	14	31	4356	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3321	0	5	1	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3322	0	5	1	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3323	0	5	1	0	0	0			0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3324	1	5	1	0	0	0			0	0	0	0	false	2	1	8	0	3	8	0	0	0	0	0	0	0	0	0	0	2	1	8	0	3	8	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3325	1	5	1	0	0	0			0	0	0	0	false	2	1	9	0	3	8	0	0	0	0	0	0	0	0	0	0	2	1	9	0	3	8	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3326	1	5	1	0	0	0			0	0	0	0	false	2	1	10	0	3	8	0	0	0	0	0	0	0	0	0	0	2	1	10	0	3	8	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3327	1	5	1	0	0	0			0	0	0	0	false	2	1	11	0	3	8	0	0	0	0	0	0	0	0	0	0	2	1	11	0	3	8	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3328	1	5	1	0	0	0			0	0	0	0	false	2	1	12	0	3	8	0	0	0	0	0	0	0	0	0	0	2	1	12	0	3	8	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3329	1	5	1	0	0	0			0	0	0	0	false	2	1	13	0	3	8	0	0	0	0	0	0	0	0	0	0	2	1	13	0	3	8	0	0	0	0	0	0	0	0	0	0	false	false	0	0
3330	1	5	1	0	0	0			0	0	0	0	false	2	1	14	0	3	8	0	0	0	0	0	0	0	0	0	0	2	1	14	0	3	8	0	0	0	0	0	0	0	0	0	0	false	false	0	0
