ROWID	_Name|TEXT	_ClassID|INTEGER	_VisibleProb|FLOAT	_VisibleWeather|TEXT	_AniName|TEXT	_ActName|TEXT	_DefaultAction|TEXT	_IntersectionType|INTEGER	_Particle|INTEGER	_Sound|INTEGER	_Sound_Range|DOUBLE	_Sound_Rolloff|FLOAT	_CullingRange|INTEGER	_IsStaticCollision|BOOLEAN	_SpecLevel|INTEGER	_IsCastLightmap|BOOLEAN	_IsLightmapInfluence|BOOLEAN	_IsIncludeNavMesh|BOOLEAN	_IsCastWater|BOOLEAN	_IsProjectileSkip|BOOLEAN	_IsMonsterAggro|BOOLEAN	_IsMonsterCardTypeSkip|INTEGER	_ForceShow|BOOLEAN
5501	Mec_Nest_A_Labyrinth_WallClock.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5502	Mec_Nest_A_Labyrinth_BottomClock.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5503	Mec_Nest_A_AshWood01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5504	Mec_Nest_A_AshWood02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5505	Mec_Nest_A_AshWood03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5506	Mec_Nest_A_WoodDoll01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5507	Mec_Nest_A_WoodDoll02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5508	Mec_Nest_A_WoodDoll03.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5509	Mec_Nest_A_WoodDoll04.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5510	Mec_Nest_A_LabyrinthRoom01.skn	1	1.0	All		Mec_Nest_A_LabyrinthRoom01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5511	Mec_Nest_A_Labyrinthdoll01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5512	Mec_Nest_A_Labyrinthdoll02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5513	Mec_Nest_A_Labyrinthdoll03.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5514	Mec_Nest_A_Labyrinthdoll04.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5515	Mec_Nest_A_Labyrinthdoll05.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5516	Mec_Nest_A_Labyrinthdoll06.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5517	Mec_Nest_A_LabyrinthRoom02.skn	1	1.0	All		Mec_Nest_A_LabyrinthRoom02.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5518	Mec_Nest_A_Labyrinth_BottomClock3R.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5519	Mec_Nest_A_Labyrinth_WallClock3R.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5520	Mec_Nest_A_LabyrinthTrapRail.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5521	Mec_Nest_A_LabyrinthPath04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5522	Mec_Nest_A_LabyrinthPath05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5523	Mec_Nest_A_LabyrinthPath06.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5524	Mec_Nest_A_LabyrinthPath01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5525	Mec_Nest_A_LabyrinthPath02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5526	Mec_Nest_A_LabyrinthPath03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5527	Mec_Nest_A_LabyrinthPathFloorSteel.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5528	Mec_Nest_A_RedCandle01.skn	1	1.0	All		Mec_Nest_A_RedCandle01.act	Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5529	Mec_Nest_A_RedCandle02.skn	1	1.0	All		Mec_Nest_A_RedCandle02.act	Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5530	Mec_Nest_A_RedCandle03.skn	1	1.0	All		Mec_Nest_A_RedCandle03.act	Idle	0	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5531	Mec_Nest_A_CityGate01.skn	1	1.0	All	Mec_Nest_A_CityGate01.ani	Mec_Nest_A_CityGate01.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5532	Mec_Nest_A_WaterRoad01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5533	Mec_Nest_A_WaterRoad02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5534	Mec_Nest_A_WaterRoad03.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5535	Mec_Nest_A_WaterRoad04.skn	1	1.0	All		Mec_Nest_A_WaterRoad04.act	Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5536	Mec_Nest_A_WaterRoad05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5537	Mec_Nest_A_WaterRoad06.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5538	Mec_Nest_A_WaterRoad07.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5539	Mec_Nest_A_WaterRoad08.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5540	Mec_A_LbertHouseBroken.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5541	Mec_Nest_A_ StoneHead01_Stone.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5542	Mec_Nest_A_ StoneHead02_Stone.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5543	Mec_Nest_A_ StoneHead01.skn	1	1.0	All	Mec_Nest_A_ StoneHead01.ani	Mec_Nest_A_ StoneHead01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5544	Mec_Nest_A_ StoneHead02.skn	1	1.0	All	Mec_Nest_A_ StoneHead01.ani	Mec_Nest_A_ StoneHead02.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5545	Mec_Nest_A_LabyrinthRoom01Gate.skn	1	1.0	All	Mec_Nest_A_LabyrinthRoom01Gate.ani	Mec_Nest_A_LabyrinthRoom01Gate.act	Close	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
5546	Mec_Nest_A_LabyrinthRoom02Gate.skn	1	1.0	All	Mec_Nest_A_LabyrinthRoom02Gate.ani	Mec_Nest_A_LabyrinthRoom02Gate.act	Close	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
5547	Mec_Nest_A_Firestairs01.skn	1	1.0	All	Mec_Nest_A_Firestairs01.ani	Mec_Nest_A_Firestairs01.act	Off_Idle	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
5548	Mec_Nest_A_Mirror.skn	1	1.0	All	Mec_Nest_A_Mirror.ani	Mec_Nest_A_Mirror.act	Stand	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5549	Mec_Nest_A_Firestairs02.skn	1	1.0	All	Mec_Nest_A_Firestairs02.ani	Mec_Nest_A_Firestairs02.act	Off_Idle	2	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
5550	Mec_Nest_A_BlueFloor01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5551	Mec_Nest_A_BlueFloor02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5552	Mec_Nest_A_LabyrinthTrap.skn	20	1.0	All	Mec_Nest_A_LabyrinthTrap.ani	Mec_Nest_A_LabyrinthTrap.act	Idle	2	0	0	10.0	0.5	0	true	0	false	true	false	true	false	false	0	false
5553	Mec_Nest_A_Trap_01.skn	20	1.0	All	Mec_Nest_A_Trap_01.ani	Mec_Nest_A_Trap_01.act	Idle	2	0	0	10.0	0.5	0	true	0	false	true	false	true	false	false	0	false
5554	Mec_Nest_A_Trap_02.skn	20	1.0	All	Mec_Nest_A_Trap_02.ani	Mec_Nest_A_Trap_02.act	Idle	2	0	0	10.0	0.5	0	true	0	false	true	false	true	false	false	0	false
5555	Mec_Nest_A_Labyrinth_WallClock_Hand.skn	1	1.0	All	Mec_Nest_A_Labyrinth_WallClock_Hand.ani	Mec_Nest_A_Labyrinth_WallClock_Hand.act	Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5556	Mec_Nest_TBK_MirrorCenter.skn	2	1.0	All	Mec_Nest_TBK_MirrorCenter.ani	Mec_Nest_TBK_MirrorCenter.act	Idle	2	736	142	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5557	Mec_Nest_TBK_Totem.skn	2	1.0	All	Mec_Nest_TBK_Totem.ani	Mec_Nest_TBK_Totem.act	Idle	2	736	123	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5558	Mec_Nest_A_BallerinaStatue01.skn	2	1.0	All	Mec_Nest_A_BallerinaStatue01.ani	Mec_Nest_A_BallerinaStatue01.act	Idle	2	736	142	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5559	Mec_Nest_A_BallerinaStatue02.skn	2	1.0	All	Mec_Nest_A_BallerinaStatue02.ani	Mec_Nest_A_BallerinaStatue02.act	Idle	2	736	142	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5560	Mec_Nest_A_BallerinaStatue03.skn	2	1.0	All	Mec_Nest_A_BallerinaStatue03.ani	Mec_Nest_A_BallerinaStatue03.act	Idle	2	736	142	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5561	Mec_A_GateGlass01.skn	1	1.0	All		Mec_A_GateGlass01.act	Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5562	EGF_portal_01.skn	1	1.0	All		EGF_portal_01.act	Idle	1	0	0	10.0	0.5	1000	true	0	true	false	true	true	false	false	0	true
5563	A_All_CutsceneSwitch.skn	5	1.0	All	A_All_CutsceneSwitch.ani	A_All_CutsceneSwitch.act	Close	0	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
5571	Npc_Prop_Elder_Harold_2.skn	1	1.0	All	Npc_Prop_Elder_Harold_2.ani	Npc_Prop_Elder_Harold_2.act	Die	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
5572	Npc_Prop_Adventure_Luke_down.skn	1	1.0	All	Npc_Prop_Adventure_Luke_down.ani	Npc_Prop_Adventure_Luke_down.act	Stand	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
5573	Npc_Prop_Rose.skn	1	1.0	All	Npc_Prop_Rose.ani	Npc_Prop_Rose.act	Stand3	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
5593	CollisionBox_Action_Effect.skn	1	1.0	All		CollisionBox_Action_Effect.act	Idle	1	0	0	10.0	0.5	0	false	0	false	false	false	false	false	false	0	false
5597	SH_A_Colosseum04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5601	Mec_A_IDPath.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
5602	Mec_A_IDPathDoor01.skn	1	1.0	All	Mec_A_IDPathDoor01.ani	Mec_A_IDPathDoor01.act	Off	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
5603	Mec_A_IDPathPillar01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
5604	Mer_A_IDRoom2Zone.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
5605	Mer_A_IDRoom4Zone.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
5606	Mec_A_PoisonProp.skn	3	1.0	All	Mec_A_PoisonProp.ani	Mec_A_PoisonProp.act	Off	0	0	0	10.0	0.5	1000	true	0	true	true	false	true	false	false	0	false
5607	Mec_A_IceCrystal01.skn	2	1.0	All	Mec_A_IceCrystal01.ani	Mec_A_IceCrystal01.act	Idle	0	736	142	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
5608	Mec_A_IDPath_PoisonTrap.skn	3	1.0	All	Mec_A_IDPath_PoisonTrap.ani	Mec_A_IDPath_PoisonTrap.act	Idle	0	0	0	10.0	0.5	1000	false	0	false	true	false	true	false	false	0	false
5609	Mec_A_DetoxifyDevice.skn	5	1.0	All	Mec_A_DetoxifyDevice.ani	Mec_A_DetoxifyDevice.act	Mec_A_DetoxifyDevice_Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5610	Mer_A_IDRoom4Zonef02.skn	1	1.0	All		Mer_A_IDRoom4Zonef02.act	Off	0	0	0	10.0	0.5	0	true	0	false	false	false	true	false	false	0	false
5611	Mer_A_IDRoom4Zonef03.skn	1	1.0	All		Mer_A_IDRoom4Zonef03.act	Idle	0	0	0	10.0	0.5	0	true	0	false	false	false	true	false	false	0	false
5612	Mec_A_IceCrystal_Small.skn	2	1.0	All	Mec_A_IceCrystal_Small.ani	Mec_A_IceCrystal_Small.act	Idle	0	736	142	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
5613	Mer_A_IDRoom2Zone_Floor.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	false	true	false	true	false	false	0	false
5614	Mer_A_IDRoom4Zonef01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
5615	Mec_A_IDIcePillar01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
5616	Mec_A_IDIcePillar02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
5617	Mec_A_IDIcePillar03.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
5618	Mec_A_IDIcePillar04.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
5619	Mec_A_IDIcePillar05.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
5620	Mec_A_1Zone_Door01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
5621	Mec_A_1Zone_Pile01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	true	true	true	false	false	0	false
5622	Mec_A_1Zone_Pile02.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	false	0	true	false	true	true	false	false	0	false
5623	Mec_A_1Zone_Wall01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5624	Mec_A_1Zone_Wall02.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5625	Mec_A_1Zone_Wall03.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5626	Mec_A_1Zone_Wall04.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5627	Mec_A_Brazier02.skn	2	1.0	All	Mec_A_Brazier02.ani	Mec_A_Brazier02.act	Idle	0	736	142	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
5628	Mec_A_IceTree01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5629	Mec_A_IceTree02.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5630	Mec_TBK_IDPathBarricade01.skn	2	1.0	All	Mec_TBK_IDPathBarricade01.ani	Mec_TBK_IDPathBarricade01.act	Idle	2	736	142	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
5631	Mec_TBK_IDPathCylinder01.skn	2	1.0	All	Mec_TBK_IDPathCylinder01.ani	Mec_TBK_IDPathCylinder01.act	Idle	2	736	142	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
5632	CollisionBox_Broken.skn	2	1.0	All		CollisionBox_Broken.act	Idle	1	0	0	10.0	0.5	0	false	0	false	false	false	false	true	false	0	false
5633	Mec_A_IDPathDoorDevice01.skn	1	1.0	All	Mec_A_IDPathDoorDevice01.ani	Mec_A_IDPathDoorDevice01.act	Off	0	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
5634	Mec_A_IDPathBottom01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5635	Mec_A_IDPathBottom02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5636	Mec_A_IDAltar01.skn	0	1.0	All			Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5637	Mec_A_IDPath01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5638	Mec_A_IDPath02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5639	Mec_A_IDPath03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5640	Mec_A_IDPathPillar02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5641	Mec_A_IDPathPillar03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5642	Mec_A_IDPathProp01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5643	Mec_A_IDPathProp02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5644	Mec_A_IDPath03_Ceiling.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5645	Mec_A_IDPathBaseIce01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5646	EGP_IceDragon_fire.skn	1	1.0	All		EGP_IceDragon_fire.act	Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5647	Mec_A_Ice_Flower.skn	1	1.0	All		Mec_A_Ice_Flower.act	Idle	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5651	Rada_N_WasteWater_Trap01.skn	3	1.0	All	Rada_N_WasteWater_Trap01.ani	Rada_N_WasteWater_Trap01.act	Idle	0	0	0	10.0	0.5	0	false	0	false	true	false	true	true	false	0	false
5652	Rada_A_Eff_Fog_Gate_01.skn	1	1.0	All		Rada_A_Eff_Fog_Gate_01.act	Idle	1	0	0	10.0	0.5	1500	true	0	true	true	false	false	true	false	0	false
5653	Rada_A_Geraint_Light.skn	5	1.0	All	Rada_A_Geraint_Light.ani	Rada_A_Geraint_Light.act	Off	1	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5654	Rada_A_Egg01.skn	2	1.0	All	Rada_A_Egg01.ani	Rada_A_Egg01.act	Idle	0	263	24277	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
5655	Rada_EYE_FXL_WO_OilWater.skn	20	1.0	All		Rada_EYE_FXL_WO_OilWater.act	Idle	0	0	0	10.0	0.5	0	false	0	false	false	false	false	true	false	0	false
5656	Rada_Collision_EffectDummy.skn	1	1.0	All		Rada_Collision_EffectDummy.act	Idle	0	0	0	10.0	0.5	50	false	0	false	false	false	false	true	false	0	false
5657	Rada_A_Portal01.skn	1	1.0	All	Rada_A_Portal01.ani	Rada_A_Portal01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
5658	Rada_A_generator_01.skn	1	1.0	All	Rada_A_generator_01.ani	Rada_A_generator_01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
5659	Prop_Basilisk.skn	1	1.0	All	Basilisk.ani	Basilisk_SaintDefense.act	Stand	0	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5660	Rada_A_AncientPlate_Vine.skn	2	1.0	All	Rada_A_AncientPlate_Vine.ani	Rada_A_AncientPlate_Vine.act	Idle	1	0	123	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5661	Rada_A_PrisonCannon01.skn	1	1.0	All	Rada_A_PrisonCannon01.ani	Rada_A_PrisonCannon01.act	Stand	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5662	Rada_N_Slate01.skn	2	1.0	All	Rada_N_Slate01.ani	Rada_N_Slate01.act	Idle	2	0	142	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
5663	Rada_A_SecretBridge01.skn	1	1.0	All	Rada_A_SecretBridge01.ani	Rada_A_SecretBridge01.act	Idle	0	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
5664	Rada_A_Restrict_01.skn	2	1.0	All	Rada_A_Restrict_01.ani	Rada_A_Restrict_01.act	Idle	2	736	144	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
5665	Rada_A_WasteWaterDevice01.skn	1	1.0	All	Rada_A_WasteWaterDevice01.ani	Rada_A_WasteWaterDevice01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
5666	Rada_A_wastehole_01.skn	1	1.0	All		Rada_A_wastehole_01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
5667	Rada_A_wastehole_02.skn	1	1.0	All		Rada_A_wastehole_02.act	Idle	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
5668	Rada_A_StoneTower01.skn	1	1.0	All	Rada_A_StoneTower01.ani	Rada_A_StoneTower01.act	Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5671	Rada_A_Prison01.skn	7	1.0	All	Rada_A_Prison01.ani	Rada_A_Prison01.act	Idle	1	0	144	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
5672	Rada_A_waterworks01.skn	1	1.0	All	Rada_A_waterworks01.ani	Rada_A_waterworks01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
5673	Rada_A_Prison01_Broken.skn	3	1.0	All	Rada_A_Prison01_Broken.ani	Rada_A_Prison01_Broken.act	Idle	1	0	144	10.0	0.5	0	false	0	false	false	false	true	false	false	0	false
5674	Rada_A_WaterTank_01.skn	2	1.0	All	Rada_A_WaterTank_01.ani	Rada_A_WaterTank_01.act	Idle	2	0	144	10.0	0.5	0	false	0	false	true	false	true	false	false	0	false
5675	Rada_A_CanyonDoor_01.skn	1	1.0	All	Rada_A_CanyonDoor_01.ani	Rada_A_CanyonDoor_01.act	Opening	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5676	Rada_A_RedWasteGate01.skn	1	1.0	All	Rada_A_RedWasteGate01.ani	Rada_A_RedWasteGate01.act	Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5677	Rada_A_RedFence_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5678	Rada_A_RedFence_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5679	Rada_A_RedFence_03.skn	2	1.0	All	Rada_A_RedFence_03.ani	Rada_A_RedFence_03.act	Idle	2	0	144	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5680	Rada_A_RedFence_04.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5681	Rada_A_RedCliff_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5682	Rada_A_RedCliff_02skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5683	Rada_A_RedCliff_03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5684	Rada_A_RedCliff_04skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	false	0	true	true	false	true	false	false	0	false
5685	Rada_A_RedCliff_05.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
5686	Rada_A_ShakeBridge.skn	1	1.0	All	Rada_A_ShakeBridge.ani	Rada_A_ShakeBridge.act	Idle	2	0	0	10.0	0.5	0	false	0	true	false	false	true	false	false	0	false
5687	Rada_A_WoodStair01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	true	false	true	false	false	0	false
5688	Rada_A_Shop01.skn	1	1.0	All	Rada_A_Shop01.ani	Rada_A_Shop01.act	Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
5689	Rada_A_Dump_01.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
5690	Rada_A_Dump_02.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
5691	Rada_A_Dump_03.skn	0	1.0	All			Idle	2	0	0	10.0	0.5	0	true	0	true	false	false	true	false	false	0	false
5692	Rada_A_Dump_04.skn	1	1.0	All	Rada_A_Dump_04.ani	Rada_A_Dump_04.act	Idle	2	0	0	10.0	0.5	0	true	0	false	true	false	true	false	false	0	false
5693	Rada_A_Dump_05.skn	1	1.0	All	Rada_A_Dump_05.ani	Rada_A_Dump_05.act	Idle	2	0	0	10.0	0.5	0	true	0	false	true	false	true	false	false	0	false
5694	Rada_Collision_Trap.skn	3	1.0	All		Rada_Collision_Trap.act	Idle	0	0	0	10.0	0.5	50	false	0	false	false	false	false	true	false	0	false
5695	Rada_A_BGCrane_01.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5696	Rada_A_BGCrane_02.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
5697	Rada_A_BGCrane_03.skn	0	1.0	All			Idle	0	0	0	10.0	0.5	0	true	0	true	false	true	true	false	false	0	false
