ROWID	_JobID|INTEGER	_Mode|INTEGER	_PhysicalAttackMinRevision|INTEGER	_PhysicalAttackMaxRevision|INTEGER	_MagicAttackMinRevision|INTEGER	_MagicAttackMaxRevision|INTEGER	_PhysicalDefenseRevision|INTEGER	_MagicDefenseRevision|INTEGER	_MaxHPRevision|INTEGER	_MaxSPRevision|INTEGER	_RecoverySPRevision|INTEGER	_StiffRevision|INTEGER	_StiffResistanceRevision|INTEGER	_CriticalRevision|INTEGER	_CriticalResistanceRevision|INTEGER	_StunRevision|INTEGER	_StunResistanceRevision|INTEGER	_SuperAmmorRevision|INTEGER	_MoveSpeedRevision|INTEGER	_FinalDamageRevision|INTEGER	_ElementAttackRevision|DOUBLE	_ElementDefenseRevision|DOUBLE	_StrengthRevision|INTEGER	_AgilityRevision|INTEGER	_IntelligenceRevision|INTEGER	_StaminaRevision|INTEGER	_BaseLevel|INTEGER	_CriticalDamageRevision|INTEGER	_PVPAttackPowerRevision|INTEGER	_PVPDefencePowerRevision|INTEGER
1096	96	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1097	97	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1098	98	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1099	99	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1101	1	12	2796	3213	2144	2478	23217	13344	104711	89498	29	5640	3348	5131	7371	4222	2235	100	300	0	0.0	0.0	536	337	230	429	80	5131	0	0
1102	2	12	2989	3317	2388	2661	13150	14347	76696	72087	29	2394	2394	10019	11718	1995	1755	100	300	0	0.0	0.0	383	536	276	337	80	10019	0	0
1103	3	12	2465	2840	3076	3526	9176	18486	85287	101064	35	1818	1818	8094	8694	1515	1590	100	300	0	0.0	0.0	291	398	537	306	80	8094	0	0
1104	4	12	2270	3118	1752	2393	24774	23967	120731	112053	29	8102	3348	3042	2709	9476	2550	100	300	0	0.0	0.0	536	123	383	490	80	3042	0	0
1105	5	12	2983	3430	2637	3039	14307	19306	87824	96963	29	1530	1530	5502	10395	1275	1755	100	300	0	0.0	0.0	245	475	475	337	80	5502	0	0
1106	6	12	2993	3446	3285	3789	13110	17740	80280	90720	29	2880	2880	4518	6678	2400	1590	100	300	0	0.0	0.0	460	306	460	306	80	4518	0	0
1107	7	12	2926	3361	2320	2683	16546	22109	95171	94958	29	2970	2970	5375	10395	2475	1440	100	300	0	0.0	0.0	516	256	317	317	80	5375	0	0
1108	8	12	2819	3235	2152	2487	19977	17765	104711	93908	29	6183	3636	3972	5040	4940	2235	100	300	0	0.0	0.0	562	210	271	409	80	3972	0	0
1109	9	12	2398	3067	1841	2350	24774	23967	120731	112053	29	7151	3348	5895	2709	5018	2550	100	300	0	0.0	0.0	322	520	230	460	80	5895	0	0
1110	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1111	11	12	2782	3199	2191	2525	23184	13579	103091	99788	29	5316	3024	5257	7749	3952	2100	100	300	0	0.0	0.0	468	343	359	390	80	5257	0	0
1112	12	12	2554	3362	1843	2462	23245	13363	106151	90338	29	6075	3528	7931	7749	4850	2355	100	300	0	0.0	0.0	546	343	234	437	80	7931	0	0
1113	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1114	14	12	2698	3561	2052	2734	13171	14423	77776	75447	29	2520	2520	12035	11655	2100	1845	100	300	0	0.0	0.0	390	515	312	343	80	12035	0	0
1115	15	12	3002	3330	2392	2666	13171	14371	77776	73137	29	2520	2520	10229	12348	2100	1845	100	300	0	0.0	0.0	390	546	281	343	80	10229	0	0
1116	16	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1117	17	12	2472	2847	3089	3539	9197	18529	86367	102954	35	1908	1908	8262	9198	1590	1680	100	300	0	0.0	0.0	296	406	546	312	80	8262	0	0
1118	18	12	2472	2847	3089	3539	9197	18529	86367	102954	35	1908	1908	8262	9198	1590	1680	100	300	0	0.0	0.0	296	406	546	312	80	8262	0	0
1119	19	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1120	20	12	2281	3128	1759	2399	24806	24000	122351	113523	29	8282	3528	3084	2835	9626	2685	100	300	0	0.0	0.0	546	125	390	499	80	3084	0	0
1121	21	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1122	22	12	2080	2471	2490	2972	24766	24135	120371	125969	29	5401	3024	4741	3528	2520	2520	100	300	0	0.0	0.0	468	156	468	468	80	4741	0	0
1123	23	12	2804	3220	2175	2509	23184	13498	103091	96218	29	5820	3528	5026	7056	4372	2100	100	300	0	0.0	0.0	546	312	312	390	80	5026	0	0
1124	24	12	2766	3183	2212	2546	23184	13685	103091	104408	29	5118	2826	5026	7056	3787	2100	100	300	0	0.0	0.0	437	312	421	390	80	5026	0	0
1125	25	12	2559	3367	1843	2462	23245	13363	106151	90338	29	6273	3726	7700	7056	5015	2355	100	300	0	0.0	0.0	577	312	234	437	80	7700	0	0
1126	26	12	2559	3367	1843	2462	23245	13363	106151	90338	29	6273	3726	7700	7056	5015	2355	100	300	0	0.0	0.0	577	312	234	437	80	7700	0	0
1127	27	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1128	28	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1129	29	12	2703	3566	2052	2734	13171	14423	77776	75447	29	2322	2322	12266	12348	1935	1845	100	300	0	0.0	0.0	359	546	312	343	80	12266	0	0
1130	30	12	2668	3531	2096	2777	13171	14639	77776	84897	29	2016	2016	11678	10584	1680	1845	100	300	0	0.0	0.0	312	468	437	343	80	11678	0	0
1131	31	12	3002	3330	2392	2666	13171	14371	77776	73137	29	2520	2520	10229	12348	2100	1845	100	300	0	0.0	0.0	390	546	281	343	80	10229	0	0
1132	32	12	3002	3330	2392	2666	13171	14371	77776	73137	29	2520	2520	10229	12348	2100	1845	100	300	0	0.0	0.0	390	546	281	343	80	10229	0	0
1133	33	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1134	34	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1135	35	12	2472	2847	3089	3539	9197	18529	86367	102954	35	1908	1908	8262	9198	1590	1680	100	300	0	0.0	0.0	296	406	546	312	80	8262	0	0
1136	36	12	2472	2847	3089	3539	9197	18529	86367	102954	35	1908	1908	8262	9198	1590	1680	100	300	0	0.0	0.0	296	406	546	312	80	8262	0	0
1137	37	12	2472	2847	3089	3539	9197	18529	86367	102954	35	1908	1908	8262	9198	1590	1680	100	300	0	0.0	0.0	296	406	546	312	80	8262	0	0
1138	38	12	2472	2847	3089	3539	9197	18529	86367	102954	35	1908	1908	8262	9198	1590	1680	100	300	0	0.0	0.0	296	406	546	312	80	8262	0	0
1139	39	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1140	40	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1141	41	12	2281	3128	1759	2399	24806	24000	122351	113523	29	8282	3528	3084	2835	9626	2685	100	300	0	0.0	0.0	546	125	390	499	80	3084	0	0
1142	42	12	2267	3115	1785	2426	24766	24135	120371	119403	29	8084	3330	2958	2457	9461	2520	100	300	0	0.0	0.0	515	109	468	468	80	2958	0	0
1143	43	12	2067	2458	2517	2999	24727	24269	118391	131849	29	5203	2826	4615	3150	2355	2355	100	300	0	0.0	0.0	437	140	546	437	80	4615	0	0
1144	44	12	2067	2458	2517	2999	24727	24269	118391	131849	29	5203	2826	4615	3150	2355	2355	100	300	0	0.0	0.0	437	140	546	437	80	4615	0	0
1145	45	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1146	46	12	3025	3473	2613	3015	14289	19186	86924	91713	29	2016	2016	6153	12348	1680	1680	100	300	0	0.0	0.0	312	546	390	312	80	6153	0	0
1147	47	12	3025	3473	2613	3015	14289	19186	86924	91713	29	2016	2016	6153	12348	1680	1680	100	300	0	0.0	0.0	312	546	390	312	80	6153	0	0
1148	48	12	3025	3473	2613	3015	14289	19186	86924	91713	29	2016	2016	6153	12348	1680	1680	100	300	0	0.0	0.0	312	546	390	312	80	6153	0	0
1149	49	12	2974	3422	2667	3069	14289	19455	86924	103473	29	1908	1908	5103	9198	1590	1680	100	300	0	0.0	0.0	296	406	546	312	80	5103	0	0
1150	50	12	2974	3422	2667	3069	14289	19455	86924	103473	29	1908	1908	5103	9198	1590	1680	100	300	0	0.0	0.0	296	406	546	312	80	5103	0	0
1151	51	12	2974	3422	2667	3069	14289	19455	86924	103473	29	1908	1908	5103	9198	1590	1680	100	300	0	0.0	0.0	296	406	546	312	80	5103	0	0
1152	52	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1153	53	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1154	54	12	2948	3400	3319	3823	13211	17912	85320	98280	29	1818	1818	5001	8127	1515	2010	100	300	0	0.0	0.0	281	359	546	374	80	5001	0	0
1155	55	12	2939	3392	3319	3823	13233	17912	86400	98280	29	1620	1620	5106	8442	1350	2100	100	300	0	0.0	0.0	250	374	546	390	80	5106	0	0
1156	56	12	2939	3392	3319	3823	13233	17912	86400	98280	29	1620	1620	5106	8442	1350	2100	100	300	0	0.0	0.0	250	374	546	390	80	5106	0	0
1157	57	12	3381	3885	2886	3338	13211	17456	85320	78330	29	3528	3528	5001	8127	2940	2010	100	300	0	0.0	0.0	546	359	281	374	80	5001	0	0
1158	58	12	3384	3887	2875	3327	13233	17404	86400	76020	29	3528	3528	5106	8442	2940	2100	100	300	0	0.0	0.0	546	374	250	390	80	5106	0	0
1159	59	12	3384	3887	2875	3327	13233	17404	86400	76020	29	3528	3528	5106	8442	2940	2100	100	300	0	0.0	0.0	546	374	250	390	80	5106	0	0
1160	60	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1161	61	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1162	62	12	2939	3373	2325	2687	16564	22138	96071	96218	29	3222	3222	5438	10584	2685	1515	100	300	0	0.0	0.0	370	495	292	323	80	5438	0	0
1163	63	12	2939	3373	2325	2687	16564	22138	96071	96218	29	3222	3222	5438	10584	2685	1515	100	300	0	0.0	0.0	339	526	292	323	80	5438	0	0
1164	64	12	2939	3373	2325	2687	16564	22138	96071	96218	29	3222	3222	5438	10584	2685	1515	100	300	0	0.0	0.0	292	448	417	323	80	5438	0	0
1165	65	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1166	66	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1167	67	12	2857	3279	2253	2605	16582	22109	96971	94958	29	3024	3024	7600	11340	2520	1590	100	300	0	0.0	0.0	370	495	292	323	80	7600	0	0
1168	68	12	2857	3279	2253	2605	16582	22109	96971	94958	29	3024	3024	7600	11340	2520	1590	100	300	0	0.0	0.0	370	495	292	323	80	7600	0	0
1169	69	12	2857	3279	2253	2605	16582	22109	96971	94958	29	3024	3024	7600	11340	2520	1590	100	300	0	0.0	0.0	370	495	292	323	80	7600	0	0
1170	70	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1171	71	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1172	72	12	2835	3252	2147	2482	20023	17736	107051	92648	29	6381	3834	4182	5670	5105	2430	100	300	0	0.0	0.0	573	230	245	432	80	4182	0	0
1173	73	12	2826	3242	2152	2487	20045	17765	108131	93908	29	6273	3726	4056	5292	5015	2520	100	300	0	0.0	0.0	557	214	261	448	80	4056	0	0
1174	74	12	2717	3133	2232	2566	20045	18221	108131	113858	29	4365	1818	4287	5985	3425	2520	100	300	0	0.0	0.0	261	245	526	448	80	4287	0	0
1175	75	12	3060	3518	2410	2778	23184	13579	103091	99788	29	5316	3024	5257	7749	3952	2100	100	300	0	0.0	0.0	468	343	359	390	80	5257	0	0
1176	76	12	3084	3542	2392	2760	23184	13498	103091	96218	29	5820	3528	5026	7056	4372	2100	100	300	0	0.0	0.0	546	312	312	390	80	5026	0	0
1177	77	12	2267	3115	1785	2426	24766	24135	120371	119403	29	8084	3330	2958	2457	9461	2520	100	300	0	0.0	0.0	328	530	234	468	80	2958	0	0
1178	78	12	2267	3115	1785	2426	24766	24135	120371	119403	29	8084	3330	2958	2457	9461	2520	100	300	0	0.0	0.0	359	468	234	499	80	2958	0	0
1179	79	12	2267	3115	1785	2426	24766	24135	120371	119403	29	8084	3330	2958	2457	9461	2520	100	300	0	0.0	0.0	359	530	234	437	80	2958	0	0
1180	80	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1181	81	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1182	82	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1183	83	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1184	84	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1185	85	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1186	86	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1187	87	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1188	88	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1189	89	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1190	90	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1191	91	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1192	92	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1193	93	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1194	94	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1195	95	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1196	96	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1197	97	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1198	98	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1199	99	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1201	1	13	5878	6746	4534	5230	41198	23683	211234	182116	52	10496	6120	9599	13482	7835	4080	100	300	0	0.0	0.0	536	337	230	429	80	9599	0	0
1202	2	13	6283	6966	5045	5614	23342	25464	154430	144932	52	4374	4374	18810	21420	3645	3210	100	300	0	0.0	0.0	383	536	276	337	80	18810	0	0
1203	3	13	5233	6015	6494	7431	16293	32822	172853	200137	64	3330	3330	15233	15939	2775	2910	100	300	0	0.0	0.0	291	398	537	306	80	15233	0	0
1204	4	13	4780	6545	3694	5030	43965	42534	243754	226286	52	15197	6120	5722	4914	17864	4665	100	300	0	0.0	0.0	536	123	383	490	80	5722	0	0
1205	5	13	6283	7216	5560	6397	25394	34276	177612	193029	52	2808	2808	10211	18963	2340	3210	100	300	0	0.0	0.0	245	475	475	337	80	10211	0	0
1206	6	13	6304	7246	6937	7986	23270	31497	162421	180321	52	5256	5256	8450	12222	4380	2910	100	300	0	0.0	0.0	460	306	460	306	80	8450	0	0
1207	7	13	6154	7059	4910	5664	29358	39235	193774	192196	52	5436	5436	9968	18963	4530	2625	100	300	0	0.0	0.0	516	256	317	317	80	9968	0	0
1208	8	13	5920	6787	4550	5247	35452	31531	211234	190306	52	11504	6642	7442	9198	9182	4080	100	300	0	0.0	0.0	562	210	271	409	80	7442	0	0
1209	9	13	5048	6440	3881	4942	43965	42534	243754	226286	52	13381	6120	11169	4914	9354	4665	100	300	0	0.0	0.0	322	520	230	460	80	11169	0	0
1210	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1211	11	13	5842	6710	4616	5312	41119	24086	207274	199756	52	9776	5400	9725	13860	7235	3750	100	300	0	0.0	0.0	468	343	359	390	80	9725	0	0
1212	12	13	5358	7041	3896	5186	41227	23702	212674	182956	52	11162	6300	14831	13860	8897	4200	100	300	0	0.0	0.0	546	343	234	437	80	14831	0	0
1213	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1214	14	13	5664	7462	4334	5754	23364	25584	155510	150182	52	4500	4500	22491	20790	3750	3300	100	300	0	0.0	0.0	390	515	312	343	80	22491	0	0
1215	15	13	6296	6980	5050	5619	23364	25488	155510	145982	52	4500	4500	19020	22050	3750	3300	100	300	0	0.0	0.0	390	546	281	343	80	19020	0	0
1216	16	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1217	17	13	5239	6022	6509	7446	16315	32870	173933	202237	64	3420	3420	15380	16380	2850	3000	100	300	0	0.0	0.0	296	406	546	312	80	15380	0	0
1218	18	13	5239	6022	6509	7446	16315	32870	173933	202237	64	3420	3420	15380	16380	2850	3000	100	300	0	0.0	0.0	296	406	546	312	80	15380	0	0
1219	19	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1220	20	13	4790	6556	3701	5037	43997	42568	245374	227756	52	15377	6300	5764	5040	18014	4800	100	300	0	0.0	0.0	546	125	390	499	80	5764	0	0
1221	21	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1222	22	13	4363	5178	5243	6246	43925	42808	241774	251276	52	9938	5400	8907	6300	4500	4500	100	300	0	0.0	0.0	468	156	468	468	80	8907	0	0
1223	23	13	5882	6749	4587	5283	41119	23942	207274	193456	52	10676	6300	9305	12600	7985	3750	100	300	0	0.0	0.0	546	312	312	390	80	9305	0	0
1224	24	13	5813	6681	4655	5351	41119	24278	207274	208156	52	9416	5040	9305	12600	6935	3750	100	300	0	0.0	0.0	437	312	421	390	80	9305	0	0
1225	25	13	5368	7051	3896	5186	41227	23702	212674	182956	52	11522	6660	14411	12600	9197	4200	100	300	0	0.0	0.0	577	312	234	437	80	14411	0	0
1226	26	13	5368	7051	3896	5186	41227	23702	212674	182956	52	11522	6660	14411	12600	9197	4200	100	300	0	0.0	0.0	577	312	234	437	80	14411	0	0
1227	27	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1228	28	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1229	29	13	5674	7472	4334	5754	23364	25584	155510	150182	52	4140	4140	22911	22050	3450	3300	100	300	0	0.0	0.0	359	546	312	343	80	22911	0	0
1230	30	13	5611	7409	4412	5832	23364	25968	155510	166982	52	3600	3600	21861	18900	3000	3300	100	300	0	0.0	0.0	312	468	437	343	80	21861	0	0
1231	31	13	6296	6980	5050	5619	23364	25488	155510	145982	52	4500	4500	19020	22050	3750	3300	100	300	0	0.0	0.0	390	546	281	343	80	19020	0	0
1232	32	13	6296	6980	5050	5619	23364	25488	155510	145982	52	4500	4500	19020	22050	3750	3300	100	300	0	0.0	0.0	390	546	281	343	80	19020	0	0
1233	33	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1234	34	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1235	35	13	5239	6022	6509	7446	16315	32870	173933	202237	64	3420	3420	15380	16380	2850	3000	100	300	0	0.0	0.0	296	406	546	312	80	15380	0	0
1236	36	13	5239	6022	6509	7446	16315	32870	173933	202237	64	3420	3420	15380	16380	2850	3000	100	300	0	0.0	0.0	296	406	546	312	80	15380	0	0
1237	37	13	5239	6022	6509	7446	16315	32870	173933	202237	64	3420	3420	15380	16380	2850	3000	100	300	0	0.0	0.0	296	406	546	312	80	15380	0	0
1238	38	13	5239	6022	6509	7446	16315	32870	173933	202237	64	3420	3420	15380	16380	2850	3000	100	300	0	0.0	0.0	296	406	546	312	80	15380	0	0
1239	39	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1240	40	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1241	41	13	4790	6556	3701	5037	43997	42568	245374	227756	52	15377	6300	5764	5040	18014	4800	100	300	0	0.0	0.0	546	125	390	499	80	5764	0	0
1242	42	13	4766	6531	3750	5086	43925	42808	241774	238256	52	15017	5940	5554	4410	17714	4500	100	300	0	0.0	0.0	515	109	468	468	80	5554	0	0
1243	43	13	4338	5153	5292	6295	43853	43048	238174	261776	52	9578	5040	8697	5670	4200	4200	100	300	0	0.0	0.0	437	140	546	437	80	8697	0	0
1244	44	13	4338	5153	5292	6295	43853	43048	238174	261776	52	9578	5040	8697	5670	4200	4200	100	300	0	0.0	0.0	437	140	546	437	80	8697	0	0
1245	45	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1246	46	13	6352	7285	5510	6347	25344	34032	175092	182319	52	3600	3600	11240	22050	3000	3000	100	300	0	0.0	0.0	312	546	390	312	80	11240	0	0
1247	47	13	6352	7285	5510	6347	25344	34032	175092	182319	52	3600	3600	11240	22050	3000	3000	100	300	0	0.0	0.0	312	546	390	312	80	11240	0	0
1248	48	13	6352	7285	5510	6347	25344	34032	175092	182319	52	3600	3600	11240	22050	3000	3000	100	300	0	0.0	0.0	312	546	390	312	80	11240	0	0
1249	49	13	6259	7192	5608	6445	25344	34512	175092	203319	52	3420	3420	9350	16380	2850	3000	100	300	0	0.0	0.0	296	406	546	312	80	9350	0	0
1250	50	13	6259	7192	5608	6445	25344	34512	175092	203319	52	3420	3420	9350	16380	2850	3000	100	300	0	0.0	0.0	296	406	546	312	80	9350	0	0
1251	51	13	6259	7192	5608	6445	25344	34512	175092	203319	52	3420	3420	9350	16380	2850	3000	100	300	0	0.0	0.0	296	406	546	312	80	9350	0	0
1252	52	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1253	53	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1254	54	13	6212	7154	6993	8043	23436	31776	170701	192501	52	3240	3240	9206	14490	2700	3600	100	300	0	0.0	0.0	281	359	546	374	80	9206	0	0
1255	55	13	6198	7139	6993	8043	23472	31776	172501	192501	52	2880	2880	9416	15120	2400	3750	100	300	0	0.0	0.0	250	374	546	390	80	9416	0	0
1256	56	13	6198	7139	6993	8043	23472	31776	172501	192501	52	2880	2880	9416	15120	2400	3750	100	300	0	0.0	0.0	250	374	546	390	80	9416	0	0
1257	57	13	7106	8155	6100	7042	23436	30960	170701	156801	52	6300	6300	9206	14490	5250	3600	100	300	0	0.0	0.0	546	359	281	374	80	9206	0	0
1258	58	13	7111	8160	6080	7022	23472	30864	172501	152601	52	6300	6300	9416	15120	5250	3750	100	300	0	0.0	0.0	546	374	250	390	80	9416	0	0
1259	59	13	7111	8160	6080	7022	23472	30864	172501	152601	52	6300	6300	9416	15120	5250	3750	100	300	0	0.0	0.0	546	374	250	390	80	9416	0	0
1260	60	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1261	61	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1262	62	13	6166	7071	4914	5668	29376	39264	194674	193456	52	5760	5760	9947	18900	4800	2700	100	300	0	0.0	0.0	370	495	292	323	80	9947	0	0
1263	63	13	6166	7071	4914	5668	29376	39264	194674	193456	52	5760	5760	9947	18900	4800	2700	100	300	0	0.0	0.0	339	526	292	323	80	9947	0	0
1264	64	13	6166	7071	4914	5668	29376	39264	194674	193456	52	5760	5760	9947	18900	4800	2700	100	300	0	0.0	0.0	292	448	417	323	80	9947	0	0
1265	65	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1266	66	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1267	67	13	5991	6870	4763	5496	29412	39216	196474	191356	52	5400	5400	14014	20160	4500	2850	100	300	0	0.0	0.0	370	495	292	323	80	14014	0	0
1268	68	13	5991	6870	4763	5496	29412	39216	196474	191356	52	5400	5400	14014	20160	4500	2850	100	300	0	0.0	0.0	370	495	292	323	80	14014	0	0
1269	69	13	5991	6870	4763	5496	29412	39216	196474	191356	52	5400	5400	14014	20160	4500	2850	100	300	0	0.0	0.0	370	495	292	323	80	14014	0	0
1270	70	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1271	71	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	80	0	0	0
1272	72	13	5938	6806	4538	5234	35517	31459	214474	187156	52	11702	6840	7736	10080	9347	4350	100	300	0	0.0	0.0	573	230	245	432	80	7736	0	0
1273	73	13	5923	6790	4546	5242	35553	31507	216274	189256	52	11522	6660	7526	9450	9197	4500	100	300	0	0.0	0.0	557	214	261	448	80	7526	0	0
